title;author;publicationyear;isbn;europrice;stock
Das Marmorbild;Rania Ghirmai;2002;216-6-2483-4608-7;00.22;1
La Peau des savants;Dr Lilou Robert;1974;240-0-5978-9049-5;59.68;7
Heidi;Gräfin Julius Poser;2014;618-3-7731-9605-2;62.88;4
La Promise du voyeur;M. Alice Legrand;1944;897-4-8105-7614-3;91.36;3
An Evil Cradling;Rose Marvin;1981;778-2-9289-6754-6;02.90;5
Le Désir des femmes fortes;Maeva Riviere;1961;604-4-5508-2248-6;27.59;8
Der Tor und der Tod;Luis von Schlicht;1940;965-0-6596-9684-9;36.60;8
L'Odeur du sanglier;Mlle Emilie Fournier;1947;378-2-7943-3064-5;16.93;6
Die Lehre der Sainte-Victoire;Christopher Ruth;2011;821-2-6907-5535-2;54.06;9
Le Siècle de la rue voisine;Paul Riviere;1994;046-4-9418-0188-1;52.21;3
What's Become of Waring;Josue Kunde Jr.;1954;300-2-5625-1831-8;43.98;9
L'Odeur du sanglier;Maeva Aubert;1961;238-2-7851-5915-7;30.25;7
Des Teufels General;Katja Zipse;1978;664-1-3535-2144-0;86.80;9
La Promise du voyeur;Anaïs Colin;1950;925-4-8698-5282-1;59.90;2
Der Ausflug der toten Mädchen;Amira Cors;1996;908-0-6063-4271-4;32.41;7
Le Siècle de la rue voisine;Collet Gabriel;2007;727-6-5217-8504-7;12.33;2
Infinite Jest;Emile Von;1997;191-1-6928-6878-7;62.76;9
La Discipline des orphelins;Marie Baptiste;1994;734-7-8564-9629-3;33.81;7
Die zärtlichen Schwestern;Yannick Mai;1948;677-5-0756-6009-2;29.15;7
La Soumission comme passion;Mme Mélissa Nguyen;2009;959-2-6216-2100-1;24.30;1
Mutter Courage und ihre Kinder;Gräfin Niklas Stürmer;2015;607-7-8216-5908-5;63.29;0
La Promise du voyeur;Muller Océane;2003;652-9-1577-9304-2;65.01;2
Sleep the Brave;Xzavier Padberg;1956;973-5-9160-7376-8;36.26;8
La Promise du voyeur;Dupont Justine;2004;720-9-2080-0060-9;90.65;5
Unterm Rad;Lenn vom Häfner;2011;845-3-2126-8046-9;32.90;0
Le Désir des femmes fortes;Arnaud Noa;1964;678-4-4902-1092-8;89.61;8
Die Weber;Fr. Jasper Pfingsten;1981;156-3-6847-8578-5;48.68;9
Le Couloir de tous les mépris;Clement Eva;1946;042-9-9884-4387-5;20.22;2
The Wings of the Dove;Colt Leuschke;1945;016-7-1855-9080-6;25.55;9
L'Odeur du sanglier;Jade Aubert;2019;925-2-6732-2335-7;21.48;3
Romulus der Große;Alexander von Ponitzsch;2012;567-4-0061-6468-2;29.66;0
L'Odeur du sanglier;Jade Lucas;1979;979-7-7732-6710-6;69.14;1
Heidi;Prof. Dr. Dr. Annabell Kohrt;1983;096-7-1136-4907-7;88.81;3
L'Odeur du sanglier;Lola Faure;2004;643-3-7133-4177-4;81.90;2
Pale Kings and Princes;Mrs. Candice Brekke;2010;305-2-5276-9548-4;41.07;7
Le Désir des femmes fortes;Justine Leclercq;2010;250-5-5628-2753-0;61.09;0
Der Zauberberg;Gräfin Josy Marahrens;2005;334-0-2130-1099-5;46.28;7
La Soumission comme passion;Mme Juliette Meyer;1981;589-5-8532-1805-6;61.38;7
Effi Briest;Gräfin Carlos Sprenger;2018;618-7-2887-0516-7;75.00;4
La Soumission comme passion;Laine Théo;2000;936-1-7313-5300-2;34.16;0
This Side of Paradise;Hollie Bode;2013;317-1-8332-6844-5;70.25;7
La Promise du voyeur;Da silva Romain;1987;370-8-9195-5669-3;43.58;9
Haus ohne Hüter;Prof. Keanu Krueger;2000;270-4-0611-7432-7;72.40;5
L'Odeur du sanglier;Cousin Charlotte;1943;931-6-0159-1771-4;10.39;0
Faust, Part I;Baronin Enya Stengl;1980;188-7-8739-3207-4;94.92;0
Le Couloir de tous les mépris;Mme Alice Carre;1941;978-7-6102-6652-6;48.03;0
The Painted Veil;Eduardo Abbott MD;2011;385-4-9526-1883-7;74.89;4
Le Désir des femmes fortes;Yanis Perez;1980;777-5-4667-2872-0;37.79;0
Homo faber;Gräfin Estelle vom Eggenmueller;2011;723-8-9012-1334-6;84.94;5
Le Couloir de tous les mépris;Julie Guillaume;2013;826-6-4009-3211-0;85.21;2
Aus dem Leben eines Taugenichts;Dipl.-Ing. Josefine Sachse;2012;880-8-6835-2969-3;25.31;4
L'Odyssée invisible;Deschamps Jules;2013;022-6-7490-1205-5;64.39;9
Quo Vadis;Jordyn Lebsack Jr.;1989;657-2-4016-6405-1;65.68;8
Le Désir des femmes fortes;Renault Antoine;1983;662-1-0609-6781-8;29.52;8
Der Untertan;Baronin Lennart Franz;1999;326-8-3780-1231-5;87.66;3
La Discipline des orphelins;Noel Mélissa;2018;361-3-3744-9843-4;93.63;2
Der Schimmelreiter;Thea Stolz;2002;270-4-8006-6294-8;39.72;6
L'Odeur du sanglier;Dupuis Lou;1955;560-5-0635-0273-1;94.84;4
The Curious Incident of the Dog in the Night-Time;Esther Sauer;1949;701-7-1168-0503-2;76.17;1
La Promise du voyeur;Camille Dubois;1949;170-6-0554-0013-0;44.59;3
Faust, Part I;Joel von Elss;1967;918-2-2906-5848-2;60.02;7
La progéniture du mal;Jade Deschamps;2015;406-3-2898-3705-7;00.26;1
Die Rote;Hr. Quirin Scherbarth;2013;246-4-7165-6270-2;35.12;6
Le Couloir de tous les mépris;M. Noah Blanc;2003;153-4-2972-7024-6;95.61;4
Arms and the Man;Dexter Oberbrunner;1963;247-4-0822-8856-9;55.24;5
La Promise du voyeur;Justine Nicolas;1991;759-4-6372-7695-5;48.33;2
Der Spaziergang;Freiherrin Frederick Gutschank;2017;147-0-9175-0554-3;34.40;8
L'Odyssée invisible;Mme Jules Durand;1971;922-6-3813-6366-9;70.59;3
Götz von Berlichingen;Diana Möcks;1996;962-8-0752-3323-4;63.68;7
La Promise du voyeur;Lou Girard;2012;819-7-6710-3559-1;99.23;8
Sleep the Brave;Jeremie O'Connell;2000;907-3-8794-6542-9;60.21;2
Pourquoi je mens ?;Léa Lemoine;2005;387-8-1930-9288-9;83.03;9
Leben des Galilei;Graf Rike von der Karrass;1987;105-2-3604-5029-2;97.51;0
Le Désir des femmes fortes;Vidal Léa;1980;171-6-3532-1274-1;45.82;5
Der geteilte Himmel;Vin Anding;1961;521-5-3320-2201-4;17.79;5
L'Odyssée invisible;Prevost Manon;2019;466-6-3033-3988-3;16.63;1
Let Us Now Praise Famous Men;Jordan Gleason;1984;694-3-0728-1512-6;15.06;3
La Soumission comme passion;Victor Benoit;2005;327-1-7551-2402-4;22.70;3
Dantons Tod;Selim Lange;1947;263-4-8338-4213-2;37.75;5
L'Odeur du sanglier;Evan Lemaire;2006;278-0-4179-6647-8;73.99;3
Kabale und Liebe;Catrin vom Decker;1959;029-1-7909-3858-5;11.19;8
La progéniture du mal;Prof Théo Leclercq;1950;935-1-0694-9982-5;22.27;3
I Know Why the Caged Bird Sings;Alta Hartmann;1954;390-9-4378-3394-4;94.42;2
Le Désir des femmes fortes;M. Yanis Prevost;2000;131-3-1878-8758-0;86.36;9
Winnetou II;Mila Mathies;1971;296-7-7823-1550-2;91.62;2
Le Siècle de la rue voisine;Mlle Léa Renault;1958;527-8-9545-5032-2;47.93;9
Der Spaziergang;Luzie Faulhaber;2009;754-2-6376-1223-6;49.79;1
Le Siècle de la rue voisine;Prof Rayan Guerin;2015;208-6-9854-7473-8;90.92;6
All the King's Men;Ethelyn Dietrich I;1984;614-0-4578-4255-1;39.81;3
La progéniture du mal;Louis Charles;2009;304-3-6792-2350-0;30.13;9
Die Leiden des jungen Werther;Hr. Vivien Sollner;2007;697-4-7585-8989-0;68.69;9
La Soumission comme passion;Dr Noémie Mercier;1976;561-8-9408-0532-5;03.12;8
Der Zauberberg;Graf Korbinian Scharf;1973;563-9-5662-5736-7;31.88;1
Le Désir des femmes fortes;Léa Leroux;1996;439-9-5275-6988-2;52.41;1
Beyond the Mexique Bay;Griffin Russel;1940;491-9-5670-6194-8;62.77;3
Pourquoi je mens ?;Mlle Zoe Masson;2002;324-9-5007-2629-7;18.30;8
Ehen in Philippsburg;Justin Malek;1999;456-0-9984-5314-9;72.38;9
L'Odeur du sanglier;Rodriguez Noémie;2019;225-1-2164-5603-4;58.93;0
Hyperion oder der Eremit in Griechenland;Eliana Grube;1947;111-0-0970-1213-6;78.06;2
La Peau des savants;Mlle Jules Guillot;2006;575-7-6052-3887-7;36.65;8
The Violent Bear It Away;Kaley Aufderhar;2006;665-4-6259-5265-9;74.72;1
L'Odyssée invisible;Lefevre Sarah;1987;108-2-3912-5472-1;92.00;4
Der (kleine) Schatz im Kugelbauch;Jolin Hardy;2000;690-7-3652-0606-4;41.19;2
La Soumission comme passion;Mlle Charlotte Louis;1940;213-8-1026-7289-4;93.83;8
Tödliche Versprechen/Das Imperium der Wölfe;Hasan Gens;1981;558-1-8936-3587-1;01.96;5
Le Siècle de la rue voisine;Mathilde Picard;1978;409-7-9001-0394-4;48.89;6
This Lime Tree Bower;Madalyn Pouros;1991;339-3-2875-3359-8;74.00;4
La progéniture du mal;Mael Louis;2002;303-0-2006-7721-0;68.04;8
Der arme Spielmann;Graf Luka von der Giehl;2019;899-6-7158-4051-9;64.89;8
Le Désir des femmes fortes;Legrand Noa;2003;508-2-9791-8842-4;92.40;1
Jedermann;Hr. Laurin Kick;1960;867-6-4565-5358-7;21.55;6
La Promise du voyeur;Mme Maxence Prevost;1956;626-9-3637-3981-2;18.97;2
Postern of Fate;Ryleigh Thompson;1956;228-0-8956-7520-1;18.73;5
La Discipline des orphelins;Julien Henry;1986;462-0-3190-4075-4;56.78;3
Der Tor und der Tod;Martha Klemme;2005;163-1-7682-9782-2;67.85;2
L'Odeur du sanglier;Alicia Da silva;1976;150-4-8610-1252-9;11.88;7
Fabian;Kai Gummelt;1984;700-1-7072-1893-7;48.68;5
Le Siècle de la rue voisine;Prof Eva Louis;2004;945-1-5671-0775-9;91.34;3
After Many a Summer Dies the Swan;Ezequiel Denesik;1996;306-7-2158-3469-1;51.20;0
L'Odeur du sanglier;M. Léa Carre;1962;150-9-9816-5268-2;30.20;8
Sansibar oder der letzte Grund;Prof. Caspar Koderisch;2015;196-7-7850-1157-6;67.18;0
L'Odeur du sanglier;Lola Benoit;2002;091-1-6474-0149-3;52.39;4
Jedermann;Tamara zu Kúhn;2012;026-3-2337-9025-1;25.97;8
L'Odyssée invisible;Louis Louna;1968;920-0-5093-5040-0;45.09;6
Oh! To be in England;Madisyn Halvorson;1951;411-8-3761-2996-9;18.77;9
Le Désir des femmes fortes;Guerin Kylian;2014;301-3-0093-8742-0;14.13;0
Kabale und Liebe;Heidi Fincke;2013;423-4-9782-9437-7;78.03;4
Le Désir des femmes fortes;Louise Gaillard;2016;956-0-0936-8525-2;11.26;3
Über das Studium der griechischen Poesie;Graf Kerem von der Hecht;2001;640-0-3580-3261-6;35.14;1
Pourquoi je mens ?;M. Jules Durand;1970;192-5-8660-3033-8;47.61;8
Clouds of Witness;Lyric Champlin PhD;2004;288-7-5525-0341-3;01.20;5
Le Couloir de tous les mépris;Enzo Paris;1940;011-9-2744-9195-2;71.09;0
Kabale und Liebe;Murat Haferkamp;2001;833-6-5268-8314-3;29.02;7
Le Siècle de la rue voisine;M. Mathis Guillaume;2002;054-2-4971-7879-4;81.21;7
Stolz und Vorurteil;Graf Annabell Filipowski;2017;167-2-8157-1673-0;44.61;4
La Discipline des orphelins;Mme Eva Andre;2018;629-3-6366-3019-4;04.05;2
A Confederacy of Dunces;Damion Walsh;2003;399-0-4239-4141-7;95.51;9
La Peau des savants;Robin Jade;1951;486-1-8766-1369-9;63.18;2
Tödliche Versprechen/Das Imperium der Wölfe;Luiz Huth;2008;213-1-7298-7755-8;94.37;5
Pourquoi je mens ?;Antoine Picard;2005;173-5-1208-6494-6;34.22;8
Sterbender Cato;Ahmet von Tafelmeier;2017;412-4-9667-4051-6;31.71;6
Pourquoi je mens ?;Mathis Le gall;1971;094-1-2932-6192-5;01.68;5
Oh! To be in England;Sherwood Cruickshank;1957;987-4-7735-1337-0;16.87;0
L'Odyssée invisible;Bourgeois Zoe;1947;763-7-5807-1194-8;77.01;3
Der eiserne Gustav;Ilja Kahles;2002;616-9-7154-8550-3;63.83;8
L'Odeur du sanglier;David Léa;1960;645-9-6629-7421-2;37.32;9
Also sprach Zarathustra;Lennie zu Hesse;1953;724-5-6617-8462-0;57.57;9
La Soumission comme passion;Laurent Lena;2005;026-0-8405-6511-1;24.33;8
If I Forget Thee Jerusalem;Aliyah Schiller;2014;345-2-7926-4525-4;20.44;2
Pourquoi je mens ?;Robin Océane;2004;418-0-3877-0793-3;66.65;2
Über das Studium der griechischen Poesie;Graf Fenja Schumacher;2013;496-4-6415-6138-4;90.00;9
L'Odeur du sanglier;Mlle Lisa Gonzalez;2001;563-2-2247-1982-3;85.39;2
Heinrich von Ofterdingen;Marko Krauspe;2003;659-2-6948-7661-1;87.85;8
La Peau des savants;Nicolas Quentin;1944;718-2-0675-6894-4;30.61;6
A Farewell to Arms;Benedict Pfeffer;1969;073-4-5598-8780-9;43.75;6
La Discipline des orphelins;Caron Antoine;1962;189-1-7840-8931-8;30.49;2
Hyperion oder der Eremit in Griechenland;Laureen Schwerdtner;2018;325-9-8675-1894-0;15.43;0
La progéniture du mal;Océane Simon;1958;223-0-3137-9700-0;31.19;1
Die verlorene Ehre der Katharina Blum;Baron Emanuel Freimann;1944;640-0-9833-0337-4;71.66;6
L'Odeur du sanglier;Prof Ambre Leclercq;2002;723-3-7346-6112-6;09.83;1
The Green Bay Tree;Mr. Patrick Jacobs;2014;606-3-4271-2374-4;40.25;5
Le Couloir de tous les mépris;Noah Morel;2006;636-2-1848-2188-6;70.09;1
Katz und Maus;Elena Kulma;2019;038-3-5445-1738-7;76.61;8
L'Odeur du sanglier;Louis Mathis;2009;894-2-7356-9018-0;78.17;0
Paare, Passanten;Nikolai Jacob;2016;825-1-5006-1279-9;55.63;1
L'Odeur du sanglier;Prof Mathis Andre;2010;027-6-2573-4623-1;97.41;2
A Swiftly Tilting Planet;Luther Reilly;2007;387-1-4546-8512-7;94.98;9
L'Odeur du sanglier;M. Tom David;2003;926-2-4731-7673-8;15.61;3
Die Leiden des jungen Werther;Rania vom Assmus;2017;405-0-1084-1242-0;97.71;9
L'Odeur du sanglier;Mme Hugo Leroux;2005;896-8-8573-7212-3;55.71;9
Ende einer Dienstfahrt;Dr. Mailin Riekmann;2004;134-7-2229-0762-0;96.03;9
Pourquoi je mens ?;Prof Alicia Gautier;1996;872-9-7329-4124-9;67.40;3
For a Breath I Tarry;Jared Cronin;2000;482-5-1595-2699-7;80.12;1
La Soumission comme passion;Simon Louise;1994;724-8-1124-9874-6;54.79;7
Woyzeck;Freiherrin Milla vom Zipp;2011;843-8-1894-2293-1;84.48;7
La Soumission comme passion;Henry Mathis;2015;379-2-6441-4003-3;16.47;2
Miss Sara Sampson;Clarissa Burkhardt;2018;652-2-5265-7250-0;83.91;2
La Peau des savants;Théo Leroux;1980;073-1-9652-4631-4;59.85;4
Sleep the Brave;Jerod Cassin;1969;631-0-9796-5875-1;79.44;6
La Soumission comme passion;Mael Bertrand;2011;284-7-4388-4376-9;96.74;3
Der Brief des Lord Chandos;Freiherr Asya Kreb;1967;414-2-5105-6094-2;17.25;2
La progéniture du mal;Prof Nathan Renaud;1978;611-7-1882-0286-9;44.41;6
Effi Briest;Ylvi Astafei;1986;957-2-2280-5886-8;74.59;0
L'Odyssée invisible;Victor Caron;2006;484-4-2145-1845-5;02.05;8
O Jerusalem!;Golden Breitenberg;2019;384-9-5255-7943-6;39.33;3
La Promise du voyeur;Huet Alexandre;2018;255-8-3377-8971-2;06.10;1
Der abenteuerliche Simplicissimus;Freiherr Lynn Bohge;2013;728-6-9931-4290-7;90.48;8
La progéniture du mal;Yanis Colin;2008;175-0-6561-9582-5;43.91;1
Die Leiden des jungen Werther;Marwin Schahbasian;1965;860-6-5171-4120-4;94.42;9
L'Odeur du sanglier;Leclercq Chloé;1983;928-3-6555-0012-0;14.16;3
Fair Stood the Wind for France;Mr. Reinhold Ebert;1996;990-9-6116-2310-8;61.96;2
Le Siècle de la rue voisine;Jade Vidal;1945;479-3-3469-9119-2;26.12;0
Unterm Rad;Fr. Matilda Schreiber;1987;050-0-8959-7682-4;91.78;4
La progéniture du mal;Mlle Anaïs Petit;2006;198-3-6977-6864-0;73.88;2
Ansichten Eines Clowns;Kay Ritz;1991;394-7-6721-5875-2;05.63;8
L'Odeur du sanglier;Roger Léa;1979;193-2-4437-7910-1;22.19;8
Specimen Days;Jonathan Ziemann;1992;206-5-9145-4315-8;86.87;5
Le Désir des femmes fortes;Da silva Jade;1981;482-3-4417-6938-5;31.08;5
Emilia Galotti;Dr. Bo Moormann;2005;056-8-9796-6814-4;30.23;3
La Promise du voyeur;Mathis Robert;2003;342-3-6977-3757-7;39.69;9
Catharina von Georgien;Vincent Farber;2019;081-9-7153-7026-7;72.83;9
L'Odyssée invisible;Dr Paul Roger;2008;594-9-4617-1280-9;81.96;1
Absalom, Absalom!;Dr. Chloe Zieme;1987;353-3-5463-4746-7;40.76;7
L'Odeur du sanglier;Mme Alexandre Morel;2005;192-1-8990-3086-2;25.09;6
Narziß und Goldmund;Gräfin Christopher Lewin;2016;792-1-7775-6758-8;40.01;6
L'Odeur du sanglier;Mathieu Laura;1995;682-0-0926-1783-3;41.65;5
Schachnovelle;Tuana Marxen;2018;913-1-4085-5175-5;07.05;5
L'Odeur du sanglier;Mme Sarah Vasseur;2018;592-8-8044-2199-6;74.40;1
Far From the Madding Crowd;Elvie Casper;1991;495-4-7877-0442-7;88.76;3
La Promise du voyeur;Paris Lilou;2006;758-0-3713-6270-9;47.74;2
Aus dem Leben eines Taugenichts;Leif Somssich;2014;669-1-5065-2617-8;29.25;8
L'Odeur du sanglier;Guyot Manon;1960;230-1-4760-9760-3;32.11;7
Mutter Courage und ihre Kinder;Freiherr Alma von der Grube;2010;510-0-3554-7092-8;27.97;0
La Discipline des orphelins;Mme Elisa Leclerc;2011;804-7-8628-6728-8;16.28;4
Recalled to Life;Lavinia Buckridge;2010;141-5-2461-0485-9;43.53;1
La Peau des savants;Berger Baptiste;1952;554-6-9620-2216-1;42.17;5
Jahrestage;Prof. Dr. Dr. Malik Golomski;1989;977-2-0628-7444-3;73.27;2
Pourquoi je mens ?;Yanis Lambert;1966;438-5-0535-4002-1;00.08;2
Berlin Alexanderplatz;Prof. Dr. Leonhard Schramm;1972;794-3-1230-8859-6;96.55;0
La Soumission comme passion;Marchal Célia;2010;564-3-3695-9122-2;59.76;1
Number the Stars;Dorothy Doyle;1955;210-2-7909-5160-4;74.17;8
L'Odyssée invisible;Nicolas Tom;2008;610-2-4435-1685-0;72.78;4
Franziska Linkerhand;Adelina Frenzel;1989;326-0-9630-0594-3;53.01;6
Pourquoi je mens ?;Lucas Richard;2005;036-7-3837-4874-3;37.36;1
Katz und Maus;Nila Gerson;2012;400-6-9880-3876-2;23.98;2
L'Odyssée invisible;Marie Fleury;2000;207-6-9249-3528-0;93.89;8
The Far-Distant Oxus;Maxwell Franecki;1972;290-9-4726-3937-1;96.68;8
Le Couloir de tous les mépris;Roche Mathéo;2004;817-7-1053-7265-3;71.71;8
Der Hauptmann von Köpenick;Kimberley Verniest;1958;714-7-9425-6232-4;88.78;9
La Promise du voyeur;M. Maeva Moreau;2010;099-6-9425-1225-4;61.68;1
Der Prozess;Imke vom Engel;2018;874-5-2003-9305-9;17.93;7
Le Couloir de tous les mépris;M. Arthur Roussel;1950;194-2-3048-6151-6;35.00;5
The World, the Flesh and the Devil;Oral Cummerata Jr.;1967;261-2-7389-4466-9;27.62;3
La Soumission comme passion;Perez Maxime;2006;339-2-7798-6834-1;71.71;9
Narziss und Goldmund;Umut zu Siemon;2015;947-4-2702-8754-9;79.07;9
Le Désir des femmes fortes;Prof Clara Perrin;1981;494-9-6964-8849-0;58.04;3
Die Dreigroschenoper;Klara Zeyhle;2013;778-2-8136-0053-9;44.51;2
La Promise du voyeur;Justine Perrin;1942;595-8-3258-5042-8;14.74;8
Mr Standfast;Hellen Lowe;2007;934-4-7234-3461-7;26.37;6
Pourquoi je mens ?;Maeva Morel;1967;710-0-8675-3057-5;02.48;3
Tauben im Gras;Freiherr Sarah zu Goldkamp;1959;983-5-3256-9262-9;65.07;2
Le Couloir de tous les mépris;Lemaire Zoe;2012;502-8-0291-7458-8;78.64;3
Romulus der Große;Alexander Köhre;1988;929-5-2918-4434-5;62.60;9
L'Odeur du sanglier;Kylian Baron;1955;476-0-1421-5334-1;02.42;6
Carrion Comfort;Josie Funk;2001;752-1-7508-0568-8;60.71;1
La Peau des savants;Laura Lemaire;1975;117-3-9752-0949-1;37.85;3
Traumnovelle/Die Braut;Lisa Martin;1991;530-3-5119-6797-3;52.42;9
L'Odyssée invisible;M. Manon Jean;1968;319-6-3730-5437-2;15.64;7
Mario und der Zauberer;Kira von der Eifert;2004;479-4-8010-2194-2;82.73;2
L'Odeur du sanglier;Lucie Morin;1940;842-8-9931-5203-2;77.23;9
Down to a Sunless Sea;Melyna Weimann;1944;867-6-6669-1997-2;64.97;7
La Discipline des orphelins;Mme Evan Marty;2016;745-8-7150-7055-1;98.63;0
Wilhelm Meisters Wanderjahre oder die Entsagenden;Lee zu Hadwich;2002;658-9-0327-2705-8;23.92;1
La Promise du voyeur;Huet Alicia;2014;551-3-4179-1629-2;33.94;5
Die neuen Leiden des jungen Werthers;Viola Stratmann;2009;487-7-8178-6543-5;08.59;0
La progéniture du mal;Léo Gauthier;1985;254-2-3939-7680-4;82.49;3
His Dark Materials;Richard Eichmann;1962;913-5-2177-2463-4;10.42;6
L'Odyssée invisible;Prof Jules Barbier;1984;146-3-4578-3498-6;38.45;0
Narziss und Goldmund;Hr. Melanie Koester;2008;914-1-2083-7077-2;24.85;0
La Promise du voyeur;Barre Victor;1957;519-7-3751-5805-2;93.63;4
Leben des Galilei;James Kinzel;1956;133-2-9275-5930-3;68.23;5
La Soumission comme passion;Prof Mélissa Simon;1967;316-5-6545-9243-1;27.35;9
Bury My Heart at Wounded Knee;Ms. Halie Muller;2010;454-9-5934-8633-6;85.53;6
Pourquoi je mens ?;Yanis Meyer;1969;379-4-4090-2420-4;95.48;4
Die Lehre der Sainte-Victoire;Esther Honz;2009;479-7-3147-7845-0;65.09;7
Pourquoi je mens ?;Royer Mathilde;1956;576-9-8734-3565-5;56.19;6
Sterbender Cato;Luca Werner;2017;008-8-5613-7919-5;41.44;7
L'Odeur du sanglier;Mlle Lucas Vasseur;1979;554-8-1863-9444-3;46.84;6
The Wealth of Nations;Maria Hane II;2010;511-2-4882-2870-0;65.65;0
La Promise du voyeur;Lambert Maxime;1965;730-5-3240-0055-4;47.49;7
Die Dreigroschenoper;Jasmine von Gesell;2005;085-3-8178-8641-4;35.20;0
L'Odeur du sanglier;Henry Anaïs;2009;167-6-3628-8012-4;82.23;0
Hyperion oder der Eremit in Griechenland;Baron Jane vom Hache;1985;446-6-8050-3852-2;81.67;2
Pourquoi je mens ?;Yanis Jacquet;2019;775-1-4240-9871-4;20.24;3
Arms and the Man;Antonette Carter;1989;043-1-3356-0034-2;08.78;4
La Promise du voyeur;Mlle Adrien Simon;1982;562-6-5234-6130-7;66.66;0
Andorra;Hagen Dächert;2001;775-9-1459-7570-9;69.21;1
La Peau des savants;Dr Romane Perrot;2010;131-1-0884-3813-3;49.84;2
Der Augenblick der Liebe;Stefan Zimmermann;2001;413-4-9929-3866-2;51.30;3
La Peau des savants;Paul Pierre;2015;927-5-1674-7954-2;73.23;2
The Lathe of Heaven;Eileen Kling;1975;417-0-6951-6743-8;85.22;7
Pourquoi je mens ?;Dr Lena Deschamps;1948;512-5-2605-5116-6;56.23;6
Der Tod in Venedig und andere Erzählungen;Freiherrin Leona vom Hartz;1941;990-6-7705-5743-0;90.37;1
Le Désir des femmes fortes;Perrot Jade;1958;154-4-0317-8493-6;47.85;6
Stolz und Vorurteil;Mika Hechler;2016;081-1-8693-8862-2;82.84;8
Le Désir des femmes fortes;Dr Lucie Pierre;1975;862-3-3657-2472-7;70.81;8
A Time to Kill;Sven Prosacco;1998;578-5-3360-3676-9;74.25;2
Le Désir des femmes fortes;Joly Nicolas;2007;794-5-2372-4525-6;79.14;3
Der arme Spielmann;Fr. Ellen Klink;1995;357-6-0776-7363-2;88.12;2
La progéniture du mal;Mathis Garcia;2015;818-4-6022-1887-0;19.76;0
Damals war es Friedrich;Theodor von der Nabow;1965;912-3-7673-7710-2;00.49;5
Le Siècle de la rue voisine;Camille Dumas;1996;780-8-1615-9826-8;24.53;5
Specimen Days;Dr. Abdiel Hills;1942;773-8-6517-9106-0;07.86;4
Le Désir des femmes fortes;Noémie Royer;1979;348-0-4484-6399-3;25.89;5
Lerne lachen ohne zu weinen;Baronin Alicia Fitschen;2007;637-0-1729-3808-6;61.23;5
La Promise du voyeur;Mme Raphaël Gautier;2003;490-9-9976-1421-4;94.56;3
Die Rote;Janek Köhler;2019;298-1-2874-4768-7;25.81;2
La Soumission comme passion;Clara Meunier;2006;998-8-8754-3760-7;96.21;9
The Moving Finger;Nestor Mitchell;2019;345-2-2890-3140-0;74.43;9
Le Siècle de la rue voisine;Noah Huet;1968;223-6-1496-5349-7;23.18;7
Der Tod in Venedig und andere Erzählungen;Dipl.-Ing. Rahel Emert;1989;168-1-7370-9720-6;27.28;9
Le Couloir de tous les mépris;Maëlle Rey;1966;710-8-2867-2841-5;50.09;5
Das Versprechen;Johnny Mues;1953;493-4-2214-8742-3;67.72;8
L'Odeur du sanglier;Perrot Valentin;2018;030-9-5211-9040-4;70.45;1
The Violent Bear It Away;Phyllis Hoeger;2002;927-9-7557-1377-5;00.19;2
Le Siècle de la rue voisine;Dr Adrien Caron;1960;939-0-6886-7650-7;64.15;5
Dantons Tod;Loreen Schoberg;2000;676-4-8869-1494-9;74.89;2
La Promise du voyeur;Mlle Eva Dupuis;1949;999-6-4042-9673-7;90.74;3
Eiche und Angora;Tyler Graf;1977;783-0-9070-5273-9;08.74;7
La Promise du voyeur;Mme Adam Lopez;2006;816-0-5726-2912-9;67.53;8
The Golden Bowl;Mrs. Curt Kilback;1991;949-1-6851-0371-5;77.59;8
La Soumission comme passion;Marchal Raphaël;2019;184-8-1838-2755-2;04.85;0
Die zärtlichen Schwestern;Dipl.-Ing. Ismail Mensing;2017;274-3-8573-6039-1;55.55;1
La Peau des savants;Hugo Dupuy;1997;228-8-9404-5315-7;36.38;2
Woyzeck;Alexandra zu Dück;1963;912-9-7336-5817-5;25.75;4
