title;author;publicationyear;isbn;europrice;stock
L'Odyssée invisible;Zoe Perez;2012;555-7-7107-2504-4;44.29;8
Emilia Galotti;Baron Romina Hermecke;2007;256-0-0729-3961-2;89.36;9
La Discipline des orphelins;Mlle Nicolas Fabre;1994;721-9-2099-3923-8;95.27;2
Recalled to Life;Dr. Curtis Reinger;1970;629-3-5664-6398-5;64.94;8
La progéniture du mal;Emilie Mathieu;2013;404-8-5324-3587-8;94.11;7
Die Physiker;Gräfin Leoni vom Seigel;1964;702-5-2684-4247-3;63.77;1
La progéniture du mal;Dr Lou Guerin;2011;732-2-3978-8502-4;10.90;0
Sterbender Cato;Gräfin Baris von Muckenthaler;2008;637-6-9343-9246-5;24.03;2
L'Odeur du sanglier;Baptiste Muller;2002;983-9-0789-9115-7;36.40;3
Frequent Hearses;Kylee Hane DVM;1943;621-1-9012-7379-8;36.37;5
La Peau des savants;Marie Mael;1954;138-0-0187-7070-9;39.16;5
Das steinerne Herz;Prof. Levent Schnürer;1944;024-6-9415-3251-7;90.28;7
La Promise du voyeur;Lou Lecomte;1961;464-3-6823-8779-6;71.44;1
Der Zauberberg;Baron Onur zu Seelig;1947;226-7-5536-4741-0;30.87;5
Le Désir des femmes fortes;M. Valentin Prevost;1984;100-4-5521-1903-4;63.82;1
Dulce et Decorum Est;Mabelle Wilderman;1986;024-6-8146-2595-8;00.04;6
La Soumission comme passion;Mme Anaïs Guillot;1975;934-6-6726-0198-7;26.90;3
Atemschaukel;Ella von Renk;2003;622-4-0960-4121-9;15.63;9
La Discipline des orphelins;Mlle Lucas Perrin;2000;543-5-2675-2261-2;99.47;1
Ehen in Philippsburg;Graf Klara von der Volkmann;1950;645-8-6813-1365-8;30.82;1
Le Désir des femmes fortes;M. Kylian Renault;2005;438-2-2908-5326-6;33.54;1
Some Buried Caesar;Paula Buckridge;2003;856-4-1177-4840-4;55.13;7
Pourquoi je mens ?;Mme Océane Dubois;1948;526-4-0767-0750-2;23.06;6
Sterbender Cato;Jamila vom Knetsch;2011;527-9-1988-1460-2;37.21;1
L'Odyssée invisible;Masson Alicia;1964;029-9-9232-1903-5;84.19;0
Die Marquise von O...;Alma Hackelbusch;2018;104-6-3697-0750-0;52.20;8
L'Odeur du sanglier;Dr Enzo Vasseur;2012;492-0-3671-6292-5;81.78;1
The Heart Is a Lonely Hunter;Keara Jacobson;2014;238-2-9648-4386-1;26.20;4
La Peau des savants;Bernard Mathis;2003;929-7-9340-0205-2;84.98;0
Die unendliche Geschichte;Curt Riepl;1952;119-0-4202-1718-2;59.61;8
La progéniture du mal;Alice Lemaire;2019;863-7-4247-2710-6;97.50;7
Die Weber;Felix Wessinghage;1961;893-1-7182-7410-8;45.71;4
L'Odeur du sanglier;Maxence Lecomte;2003;102-4-4946-9071-7;01.80;1
Ego Dominus Tuus;Mrs. Cortez Ritchie;2012;579-7-4701-6544-8;93.06;5
Le Siècle de la rue voisine;Clément Blanc;2003;158-2-0314-8269-8;54.79;4
Der Untertan;Alissa zu Wezel;1990;771-9-8245-4197-1;46.26;2
Le Désir des femmes fortes;M. Thomas Da silva;2006;724-5-1183-7788-1;92.90;1
Die Waffen nieder!;Joris Emmelmann;2019;866-1-3576-7389-5;03.85;6
La Soumission comme passion;Fernandez Jeanne;2015;964-5-7285-6635-1;12.09;4
Moab Is My Washpot;Geraldine Jones;1997;825-8-7751-9598-8;21.32;1
Pourquoi je mens ?;Lena Breton;2001;067-1-1465-6928-2;33.89;0
Der Augenblick der Liebe;Hr. Naemi Balzer;1993;221-8-7116-6569-4;22.94;7
La Discipline des orphelins;Moulin Mattéo;1989;457-1-0841-0532-8;97.07;2
Die Lehre der Sainte-Victoire;Pit Spelmeyer;1955;933-7-2420-6390-1;77.96;0
L'Odyssée invisible;Mme Baptiste Picard;1947;686-2-8763-5641-1;24.34;1
The House of Mirth;Herbert Parker;2002;908-0-4223-2366-3;78.25;7
Le Couloir de tous les mépris;Mme Valentin Le roux;1948;746-4-0698-3374-5;35.28;8
Don Karlos;Baronin Curt vom Crosskofp;1990;461-3-5558-6402-6;45.77;5
Le Siècle de la rue voisine;Mme Pierre Rodriguez;1974;472-5-3949-9695-6;70.64;9
Der Spaziergang;Joe Dautzenberg;1994;663-1-3636-8596-8;68.46;6
La Promise du voyeur;Prof Alexandre Remy;2018;811-3-8722-1535-3;14.02;3
Nectar in a Sieve;Ms. Clare Padberg;2016;532-8-6064-2894-7;54.98;4
La Promise du voyeur;Fleury Axel;1964;405-2-1382-1129-5;63.12;0
Der Hauptmann von Köpenick;Mathilde Wanner;1951;231-9-1184-5773-9;71.95;5
La Discipline des orphelins;Léa Faure;1975;271-2-4410-7491-8;35.98;5
Der Schimmelreiter;Oliver Kühnel;2001;437-3-2465-8208-3;37.68;7
L'Odyssée invisible;Fournier Elisa;1995;645-6-6358-9945-5;55.58;8
Of Human Bondage;Tommie Stokes PhD;1982;676-4-3867-4592-2;85.21;3
Le Couloir de tous les mépris;Mlle Mélissa Laurent;1995;319-2-8077-2290-4;62.90;4
Faust, Part I;Michelle Rosbach;1954;106-8-3085-8348-2;42.11;1
La Discipline des orphelins;Mme Charlotte Louis;1990;776-3-8279-3406-6;43.82;2
Über das Studium der griechischen Poesie;Quirin Görlich;2007;260-0-7516-4316-2;69.99;0
L'Odeur du sanglier;Da silva Clémence;2001;627-3-3511-8194-3;07.17;5
Many Waters;Pierre Renner;2006;360-2-5247-5170-3;66.05;0
La Soumission comme passion;Garnier Juliette;1996;888-4-2992-7709-8;36.34;0
Die Buddenbrooks;Manuel Saflanis;2007;923-6-5681-7319-3;18.66;4
La Promise du voyeur;Mlle Lucie Paul;1961;518-9-9891-5702-3;20.82;6
Heinrich von Ofterdingen;Kian Prange;1944;952-1-2918-7840-2;31.96;1
Le Couloir de tous les mépris;M. Noa Paris;2009;241-0-0602-6804-0;23.74;2
Noli Me Tangere;Doyle Hoppe;2003;072-1-5881-4220-8;34.28;8
La Promise du voyeur;Dr Arthur Sanchez;1947;855-9-8272-0788-8;09.21;2
Das Marmorbild;Gino vom Schwerdtner;2000;543-0-6575-9403-7;18.91;4
L'Odyssée invisible;Kylian Faure;2013;106-5-6496-7823-3;64.12;4
Die Physiker;Baron Raul von der Gehring;1990;102-8-3676-8982-3;26.38;5
Le Couloir de tous les mépris;Noah Charles;1991;791-8-3600-0380-5;20.27;6
Wildfire at Midnight;Joan Marquardt;1978;208-9-2311-1351-6;17.44;7
Pourquoi je mens ?;M. Juliette Garnier;1971;072-8-3828-9758-1;82.00;3
Eiche und Angora;Baronin Josy Nicolay;2015;795-6-3778-9882-6;08.91;6
Pourquoi je mens ?;Mélissa Perrin;1980;582-5-5999-4452-2;91.00;4
Der Mann ohne Eigenschaften;Eleni Rosenauer;2003;812-4-6437-9875-1;04.12;6
La progéniture du mal;Mlle Mélissa Leroy;1967;236-5-2037-3658-2;34.53;4
Great Work of Time;Joanny Hermiston;1978;697-6-0520-5676-4;14.80;8
La Soumission comme passion;Huet Kylian;2014;473-0-5254-0969-4;91.29;9
Berlin Alexanderplatz;Baronin Matthis vom Rosenthal;1957;026-4-9736-7437-5;81.83;5
Le Couloir de tous les mépris;Mlle Jeanne Rousseau;2007;211-2-6155-7398-5;35.70;8
Miss Sara Sampson;Gräfin Mayra Langhirt;1968;686-2-4606-8439-1;92.07;1
Pourquoi je mens ?;Muller Mathis;1961;605-7-1695-4216-8;47.81;8
Antic Hay;Troy Abshire;1998;596-8-3905-9143-1;47.75;7
Le Désir des femmes fortes;Mathis Rey;2012;361-5-1531-1259-9;72.54;2
Die Leute von Seldwyla;Jaden Seidel;1972;473-1-8345-5648-6;81.73;7
Pourquoi je mens ?;Lopez Romain;2019;462-2-6638-3152-1;54.47;6
Lenz;Ceyda Kelm;2008;300-2-6300-3464-5;77.51;5
La Soumission comme passion;Adam Ambre;1974;936-4-8464-6831-7;48.31;6
The Wings of the Dove;Dwight Rempel II;2008;675-4-4693-1540-3;48.68;6
L'Odyssée invisible;Louna Lopez;2018;172-5-3562-3683-9;53.23;7
Nathan der Weise;Asya Jansen;1959;361-6-8688-5396-1;08.90;8
L'Odyssée invisible;Charlotte Laurent;2002;415-8-4301-6969-5;00.09;6
Homo faber;Tina Marten;2019;204-1-9329-4854-8;46.77;6
Le Désir des femmes fortes;Anaïs Rey;1942;200-0-5739-1608-6;51.94;0
After Many a Summer Dies the Swan;Mrs. Stella Lehner;1941;130-0-4584-0281-0;18.92;3
L'Odeur du sanglier;Bertrand Mathis;1978;603-0-7809-5258-3;83.70;6
Schachnovelle;Paula zu Hackbusch;1985;507-2-3045-1214-8;83.37;1
La progéniture du mal;Carre Quentin;2019;707-8-4835-8839-7;35.98;7
Paare, Passanten;Benno vom Drechsler;1964;960-6-7789-6954-8;12.82;4
Le Couloir de tous les mépris;Mlle Adam Schmitt;1971;025-4-8036-7885-5;98.10;6
Ring of Bright Water;Dr. Josefina Ferry;2016;314-1-8900-7100-1;37.41;8
L'Odyssée invisible;Manon Schmitt;1995;746-7-8536-3776-6;89.73;3
Romulus der Große;Baronin Salome Bak;1977;025-7-6402-3616-1;78.14;7
L'Odyssée invisible;Alicia Vincent;2015;359-5-7406-8019-2;73.52;6
Die Blechtrommel;Kerem zu Behr;1952;107-5-7125-6521-2;24.81;1
Le Siècle de la rue voisine;Royer Laura;2017;572-9-6842-6245-7;40.55;6
Nine Coaches Waiting;Liliane Osinski IV;2000;251-5-9214-6687-8;17.41;8
La progéniture du mal;Arthur Richard;1973;259-6-5548-2634-6;11.25;4
Cleopatra;Omar Unger;1941;412-4-0622-7932-4;44.52;4
La Soumission comme passion;Louna Sanchez;2003;615-0-1093-8446-6;85.35;8
Das Schiff Esperanza;Fr. Maximilian Waldmann;1991;070-1-8514-5288-7;33.43;6
La Peau des savants;Elisa Roux;1942;603-4-5878-5670-0;49.05;7
Eyeless in Gaza;Athena Hauck;1981;988-7-2519-0870-9;55.95;5
Pourquoi je mens ?;M. Juliette Nicolas;1994;402-4-8562-4919-9;29.59;4
Der Besuch der alten Dame;Freiherrin Tamia von der Weis;1963;295-0-7456-7302-3;04.20;4
L'Odyssée invisible;Dr Louise Guillot;2013;417-9-1363-1783-9;72.72;6
Das Parfum;Conner Holzner;1978;475-8-0878-2385-2;55.06;9
Le Désir des femmes fortes;Prof Victor Leroux;2002;908-7-0765-2985-8;83.18;4
Bury My Heart at Wounded Knee;Micaela King Sr.;1943;980-3-8607-7480-9;12.77;8
La Promise du voyeur;Mlle Nicolas Duval;2008;421-0-7194-8477-2;70.17;5
Die zärtlichen Schwestern;Ceylin Restorff;1957;585-6-5277-1681-0;22.87;1
La Peau des savants;Zoe Pons;2017;993-8-0370-3998-4;27.04;5
Der eiserne Gustav;Henrike Mau;1976;583-7-3132-6429-3;52.25;3
Le Couloir de tous les mépris;Jacquet Clément;2004;355-7-9053-3588-2;35.77;7
Cover Her Face;Mrs. Charlotte Cassin;2005;383-8-3236-7675-4;94.74;7
L'Odyssée invisible;Hugo Bonnet;2018;091-4-6869-6945-1;79.33;9
Atemschaukel;Stefan Bienasch;1973;094-5-8871-3454-0;35.54;3
Le Siècle de la rue voisine;M. Louis Martinez;1967;499-8-5834-9883-4;67.43;3
Romeo und Julia auf dem Dorfe;Matilda zu May;2012;915-6-6385-4690-4;03.67;5
Le Désir des femmes fortes;Mlle Baptiste Lemaire;2001;191-0-3218-2698-0;77.41;1
Where Angels Fear to Tread;Miss Cristobal Wunsch;1976;219-3-1516-5591-6;30.31;4
La Promise du voyeur;Léa Louis;2007;300-5-9051-8780-0;26.70;7
Es geschah im Nachbarhaus;Leni Loska;2002;065-9-1224-8857-6;58.51;8
La Peau des savants;Fournier Lola;1973;739-2-4093-1229-6;72.04;8
Der geteilte Himmel;Dipl.-Ing. Marko Uhrig;2012;872-7-3898-0337-0;35.64;6
La Discipline des orphelins;Guillot Mattéo;2013;302-6-8959-1886-6;39.34;4
Quo Vadis;Armando Walsh;2015;523-8-6363-1596-7;26.43;2
L'Odyssée invisible;Julien Renard;1964;053-2-8174-0841-8;72.79;9
Minna von Barnhelm;Baronin Lennart Neumann;2011;620-3-1543-7800-7;91.28;8
La Discipline des orphelins;Lena Morin;1963;224-4-3601-7578-9;00.78;0
Paare, Passanten;Lotte Tächl;1985;465-4-8735-3777-9;36.79;4
L'Odyssée invisible;Lucas Maëlys;2015;723-2-9907-5260-7;34.14;0
The Parliament of Man;Salma Funk V;2016;878-5-2136-6624-4;44.95;7
Le Siècle de la rue voisine;Prof Chloé Mercier;2010;788-3-2339-6619-0;27.16;6
Tauben im Gras;Dipl.-Ing. Lionel Pressler;1945;165-5-8545-7347-7;25.90;7
La Promise du voyeur;Duval Noa;1951;257-7-1378-2448-3;98.03;3
Ganz unten;Freiherr Julia Wezel;2002;061-4-8962-6695-7;16.75;7
La Peau des savants;M. Evan Roche;1957;973-4-3863-5374-2;87.84;5
The Violent Bear It Away;Cooper Paucek;2012;772-0-2334-5323-5;35.18;2
L'Odyssée invisible;Noah Muller;2005;663-8-7658-1134-9;11.42;4
Iphigenie auf Tauris;Joris Reuss;1945;925-6-2662-7174-0;33.42;2
Pourquoi je mens ?;Gerard Théo;1980;873-1-1706-3888-9;59.24;1
Woyzeck;Anna Savoia;1977;709-8-4951-2472-7;72.98;8
La Soumission comme passion;Clara Aubert;2012;306-8-4906-0840-5;28.30;0
Blithe Spirit;Fermin Morissette;2004;298-9-1878-5500-0;26.98;5
Le Siècle de la rue voisine;Dr Alicia Lemaire;2008;080-1-9112-4975-9;44.22;2
Der Schimmelreiter;Torben Friedrich;1977;990-1-0819-2906-5;73.04;1
Le Couloir de tous les mépris;Dr Alicia Lemaire;1972;310-6-2639-7226-6;31.94;8
Der veruntreute Himmel;Gräfin Joelle zu Bremser;1961;523-4-2525-5611-3;53.13;4
La Discipline des orphelins;M. Maëlle Lefebvre;1950;010-2-9196-2859-8;05.74;7
By Grand Central Station I Sat Down and Wept;Lavinia Walsh;2006;113-4-9942-5391-7;14.39;7
La Peau des savants;Victor Joly;2003;237-9-3825-1254-2;01.52;7
Mutter Courage und ihre Kinder;Teo vom Konig;1954;068-6-7468-4532-4;98.29;5
La Promise du voyeur;Océane Hubert;1978;088-6-0803-3935-9;09.31;1
Der Sandmann;Kaya Huke;2010;269-8-4200-3793-7;17.03;1
Le Couloir de tous les mépris;Denis Romain;2014;691-2-9516-7458-4;68.86;0
Of Human Bondage;Hanna O'Kon DDS;1945;434-2-1999-4818-4;17.10;4
La Discipline des orphelins;Mme Alicia Marie;2018;253-2-1061-6158-8;94.48;6
Faserland;Freiherrin Jannes Damaske;2017;795-6-5691-9340-0;15.44;9
Pourquoi je mens ?;Laura Masson;1997;657-9-5090-0960-2;35.16;7
Der Prozess;Dorothea Balck;2009;987-0-5203-2676-5;13.88;1
Le Siècle de la rue voisine;Mme Gabriel Cousin;2002;673-7-5110-0162-0;43.28;8
Number the Stars;Ibrahim Russel;1947;263-4-5016-2607-5;46.98;7
Le Désir des femmes fortes;Le roux Noah;2002;572-9-9524-3387-2;46.96;9
Der grüne Heinrich;Julie vom Hesse;1956;366-0-2399-5516-0;25.16;2
Pourquoi je mens ?;Baron Quentin;2008;294-9-5893-4114-7;41.94;6
Kabale und Liebe;Constantin Kúhn;2001;483-3-9126-3407-4;89.06;8
La Promise du voyeur;Valentin Fleury;2013;736-2-1740-5039-8;57.12;9
The Torment of Others;Justice Becker IV;2012;809-9-4906-8833-5;26.48;2
L'Odyssée invisible;Meyer Manon;1982;293-7-6945-3148-2;46.27;6
Emilia Galotti;Alan Laack;1988;988-9-6658-7304-0;02.05;6
La progéniture du mal;Robert Rayan;1986;369-8-9603-6382-1;90.98;1
Die Erschiessung des Landesverräters Ernst S.;Asya zu Moeller;2007;608-7-0869-4275-0;71.80;9
La Discipline des orphelins;Nathan Arnaud;1963;442-3-9572-0659-2;76.31;3
To Sail Beyond the Sunset;Percy Thompson;1951;085-6-4863-4253-1;95.10;9
L'Odeur du sanglier;Dr Louis Martinez;1944;944-5-4727-0075-8;46.41;1
Jedermann;Hanno zu Lischka;1941;051-3-0358-6711-6;97.86;4
Le Siècle de la rue voisine;Enzo Roux;1986;432-9-7586-4413-4;32.63;4
Sterbender Cato;Prof. Dr. Dr. Joshua Normann;1993;818-9-8767-0285-2;59.44;0
La Peau des savants;Muller Antoine;2005;877-1-3605-7138-1;17.20;0
For a Breath I Tarry;Cordelia Gleichner;1993;683-9-0508-5481-3;04.02;5
La Soumission comme passion;Eva Julien;1993;641-4-4977-8307-2;32.88;7
Lerne lachen ohne zu weinen;Lion Gelling;2002;987-6-9842-5345-0;10.77;4
La progéniture du mal;Marie Muller;2004;036-0-5421-4868-4;85.28;6
Jahrestage;Baronin Christina zu Hold;1949;115-5-1851-8162-0;88.50;1
La Peau des savants;Mlle Louis Huet;2005;475-9-7401-9763-1;99.95;9
Nectar in a Sieve;Ms. Osvaldo Mann;1977;732-1-9456-9521-9;20.72;2
La Peau des savants;Louise Hubert;1994;317-2-1568-9954-7;02.17;8
Damals war es Friedrich;Baron Eliah Zschunke;2017;503-7-9191-9538-9;01.72;0
Pourquoi je mens ?;Laura Mercier;2000;958-8-6083-1084-2;58.66;9
Die verlorene Ehre der Katharina Blum;Joel Ludolf;2016;199-1-4021-4697-4;75.45;6
La Discipline des orphelins;Ambre Guillaume;1983;515-2-1859-0990-5;15.96;9
Fair Stood the Wind for France;Quinton Rau;2017;632-3-7511-3197-5;74.49;9
Pourquoi je mens ?;Muller Clara;1983;869-8-7298-2945-5;71.21;9
Der Verdacht;Nina Werle;2005;877-5-9535-9111-1;76.10;4
L'Odeur du sanglier;Maëlys Muller;1984;939-1-5861-8779-6;98.85;4
Das Parfum;Fr. Mia Hallmann;2004;640-4-5500-6530-8;09.66;9
La Soumission comme passion;Charpentier Kylian;2017;561-8-6539-8984-0;76.89;3
A Swiftly Tilting Planet;Ruby Johnson;1967;342-9-7677-1471-3;47.46;7
L'Odeur du sanglier;Prof Maëlle Colin;1943;861-7-1701-2618-1;28.66;1
Italienische Reise;Yara Linnenbaum;1986;619-5-4263-3021-6;65.43;1
Le Couloir de tous les mépris;Adam Eva;1999;014-4-7704-5133-3;71.78;0
Der Hauptmann von Köpenick;Ismael Götzelmann;2018;056-9-7760-8488-7;09.65;6
La Peau des savants;Mattéo Martinez;1978;241-9-6191-2912-6;21.88;7
Sleep the Brave;Mrs. Bailee McLaughlin;1946;628-3-7866-1245-7;34.12;7
La Discipline des orphelins;Océane Morel;1981;501-6-6293-6053-3;40.06;8
Ehen in Philippsburg;Freiherrin Tizian Deuschle;2019;044-1-8901-4909-8;81.72;3
L'Odeur du sanglier;M. Benjamin Carre;2019;082-3-3153-2149-7;05.15;2
Italienische Reise;Prof. Dr. Timm Volkmann;2009;828-8-9061-5298-2;86.75;4
L'Odeur du sanglier;Perrot Noa;2004;898-5-6348-5930-2;45.74;5
Butter In a Lordly Dish;Jazmyn Boehm;1978;696-3-4999-8369-7;71.92;3
L'Odeur du sanglier;Ethan Meyer;1998;251-5-1160-7741-3;76.21;0
Biedermann und die Brandstifter;Prof. Dr. Emely Wurm;2012;016-7-0661-7866-0;85.73;9
L'Odeur du sanglier;Clément Muller;2012;694-5-8582-9460-3;36.39;1
Eiche und Angora;Laurens Giesche;2004;033-7-7007-3212-2;43.29;8
L'Odeur du sanglier;Marie Lefebvre;2000;432-4-1383-7301-5;68.17;9
Wildfire at Midnight;Charlie Daugherty;1965;885-2-2949-3270-3;18.10;6
L'Odeur du sanglier;Mathieu Nathan;2009;159-4-0034-7243-0;81.63;2
Panter, Tiger & Co.;Freiherrin Tore Schulz;2013;084-0-5525-0936-3;05.28;0
L'Odeur du sanglier;Lefebvre Adrien;2012;525-2-3367-8648-4;40.53;0
Billiard um halbzehn;Nevio von der Pusch;2003;929-0-3928-5729-2;69.59;7
La Peau des savants;Zoe Charpentier;1942;089-6-5673-3418-3;66.81;6
The Grapes of Wrath;Aiyana Stoltenberg;1967;773-5-0441-6141-2;15.17;3
Le Désir des femmes fortes;Tom Aubert;2015;662-6-8267-5388-2;59.83;8
Also sprach Zarathustra;Freiherrin Romina Dombrowski;1942;070-7-4721-5390-1;96.01;2
La Soumission comme passion;Mlle Lisa Lucas;1973;923-2-7853-6215-8;81.14;9
Eiche und Angora;Stina Dohring;1990;697-5-0082-4908-1;86.72;1
Le Désir des femmes fortes;Rayan Durand;2000;852-1-4029-4692-3;23.61;4
Françoise Sagan;Dandre Grimes;1982;790-1-7326-6496-4;16.77;3
La Peau des savants;Elisa Francois;2007;263-3-4546-5718-8;47.39;9
Im Krebsgang;Victoria Sehls;2013;521-6-5890-0203-7;07.80;4
L'Odeur du sanglier;Lefevre Jeanne;1977;057-9-3612-6531-2;98.94;7
Billiard um halbzehn;Taylor Arndt;1965;456-3-5283-3169-2;44.74;1
La Soumission comme passion;Berger Benjamin;1962;836-3-4208-6891-8;65.66;9
Down to a Sunless Sea;Ruth Wyman;2007;433-1-7943-3993-0;25.69;2
Le Couloir de tous les mépris;Camille Mercier;2012;660-3-0133-0799-2;66.37;6
Götz von Berlichingen;Mailin Hedermann;2016;152-0-7013-6855-4;11.70;7
Le Couloir de tous les mépris;Dr Nicolas Garnier;1969;424-0-9613-5937-8;33.37;3
Der Richter und sein Henker;Ole Koob;1983;769-2-5495-2901-6;38.97;8
L'Odeur du sanglier;Prof Maëlle Girard;1982;180-8-4611-6464-3;71.14;7
All the King's Men;Scottie Hartmann;2010;773-9-0667-1148-7;20.47;7
La progéniture du mal;Mlle Adrien Schneider;2014;573-7-2119-8529-6;07.51;1
Die zärtlichen Schwestern;Jasmin Heinze;1987;350-4-6924-6539-0;57.49;3
Le Désir des femmes fortes;Mme Enzo Maillard;2004;076-5-7385-4615-9;57.39;8
Die Weber;Alma Motchebon;2001;933-7-8802-5847-2;36.14;9
L'Odyssée invisible;M. Maxime Mercier;2013;501-6-4039-8172-9;69.72;0
Recalled to Life;Justen Kulas;2005;724-5-6272-8370-7;66.42;3
Pourquoi je mens ?;Prof Anaïs Fabre;2003;719-5-8548-6588-1;61.45;9
Berlin Alexanderplatz;Prof. Ege Steinmetz;2006;608-3-0281-8437-7;68.47;9
La Promise du voyeur;Joly Juliette;1944;472-6-8399-1045-9;96.79;2
Der arme Spielmann;Dr. Tomke Best;2004;061-7-2359-9760-8;79.83;0
Pourquoi je mens ?;Romane Michel;1970;096-8-0655-2418-8;98.19;4
The House of Mirth;Pasquale Greenholt;2013;993-8-0033-8826-3;83.90;4
Le Couloir de tous les mépris;Mlle Rayan Dupont;2013;864-2-0269-1377-7;97.09;9
Bekenntnisse des Hochstaplers Felix Krull;Freiherr Niclas Best;1951;153-1-1069-8954-2;81.51;3
La Soumission comme passion;Prof Elisa Sanchez;2010;679-1-7375-7029-3;44.15;5
Winnetou II;Lina Kozakiewicz;2015;484-9-0065-4825-3;60.38;1
La Soumission comme passion;M. Adam Renaud;2006;608-0-8083-6556-5;14.31;3
His Dark Materials;Sam Hahn;1952;322-9-3807-4942-0;25.88;0
La Peau des savants;Paul Perez;2003;749-5-5883-9764-3;93.67;6
Im Westen nichts Neues;Freiherr Lennox zu Nitzsche;2009;454-4-2192-9521-2;87.79;6
Le Couloir de tous les mépris;Dr Paul Dumont;2007;069-6-5532-4500-0;86.66;0
Es geschah im Nachbarhaus;Prof. Dr. Dr. Leyla Räntsch;2012;390-9-7086-1223-2;29.70;7
L'Odeur du sanglier;Mme Nicolas Gonzalez;2007;528-6-5575-5307-9;16.54;3
Beneath the Bleeding;Juana Gorczany;1965;288-8-2503-8853-1;10.76;0
L'Odeur du sanglier;Laura Nicolas;2016;314-5-3725-0890-6;62.78;4
Die Dreigroschenoper;Dustin von Klapper;2009;975-8-2487-1884-0;96.84;5
Pourquoi je mens ?;Mlle Victor Barbier;1981;191-1-9039-9837-3;15.56;4
Stolz und Vorurteil;Baronin Liana Schuster;1975;098-2-9071-3461-2;64.80;7
Le Couloir de tous les mépris;Dr Maëlle Cousin;1968;744-4-2534-0365-3;82.55;2
Consider the Lilies;Furman Leffler PhD;2001;683-6-8199-3913-9;07.88;7
Le Couloir de tous les mépris;Lefevre Adrien;2017;389-8-3370-1855-2;61.94;0
Der Steppenwolf;Dr. Angelo Knabe;1983;584-8-5390-0046-6;56.31;7
Le Siècle de la rue voisine;Mlle Ethan Robin;2005;331-3-9861-3901-2;79.64;6
Woyzeck;Flora Schlicht;1947;363-7-5745-2518-2;76.72;9
La Promise du voyeur;Thomas Pons;2002;170-4-2055-7750-3;13.74;1
Blood's a Rover;Lennie Kutch V;2015;192-5-3794-3502-8;65.29;0
Le Désir des femmes fortes;Célia Breton;2007;432-3-7824-7483-8;02.35;9
Lerne lachen ohne zu weinen;Tammo vom Kröckert;1968;200-1-3656-0942-4;49.47;3
La Promise du voyeur;Marchal Léa;2004;431-8-3679-2403-4;50.24;2
Der Vulkan;Freiherrin Darian von Behr;2003;473-6-5673-7547-0;37.33;9
La Discipline des orphelins;Romane Riviere;1987;956-2-1266-2608-0;01.92;8
Infinite Jest;Faustino Bednar;2004;817-5-8819-3041-4;65.37;1
La Soumission comme passion;Marchand Clément;1940;989-5-9042-2815-0;57.56;8
Über das Studium der griechischen Poesie;Alia Pajonk;1975;783-0-0142-7030-1;72.44;8
La Promise du voyeur;Dr Romane Jean;1962;316-6-9841-4402-8;30.68;7
Siddhartha;Omar Zuber;2004;278-7-1328-9900-8;45.97;8
L'Odyssée invisible;Mathis Louis;2018;235-4-3186-6161-4;95.33;3
Time of our Darkness;Berta Rutherford;1994;287-8-3115-5882-6;14.34;7
Le Siècle de la rue voisine;Mme Clément Mathieu;2018;520-6-6873-7687-2;94.02;5
Till Eulenspiegel;Annika Piesker;1945;310-5-2539-4979-1;15.80;2
La progéniture du mal;M. Mélissa Lacroix;2001;530-6-4350-2206-8;07.90;6
Der Vulkan;Alessandro Neumair;1970;113-6-6304-5970-0;84.12;7
La Promise du voyeur;Axel Leroux;1999;713-7-1708-3843-4;32.09;2
Nine Coaches Waiting;Reanna Cremin;2014;963-9-2867-1414-1;41.28;1
Pourquoi je mens ?;Louise Lucas;1961;931-5-2443-9963-5;97.96;7
Der Spaziergang;Freiherr Ron von Gesell;2008;361-0-4774-7802-3;31.07;3
L'Odyssée invisible;M. Maxime Arnaud;2017;828-4-9873-2590-4;39.33;5
Heinrich von Ofterdingen;Henrike Wichmann;1962;530-9-5852-8851-5;91.96;8
Le Couloir de tous les mépris;Rayan Bertrand;2015;771-8-3254-4974-0;90.02;9
I Know Why the Caged Bird Sings;Mr. Zoila Krajcik;2014;634-0-9388-3683-9;19.17;5
Pourquoi je mens ?;Mlle Maëlle Cousin;1980;893-0-8805-6654-8;45.05;1
Atemschaukel;Graf Ege von der Graf;2007;492-8-5950-4778-1;73.26;6
