title;author;publicationyear;isbn;europrice;stock
Le Siècle de la rue voisine;Pons Charlotte;2005;391-5-5295-3274-6;51.53;3
Der Verdacht;Dr. Felicia Holzdeppe;2015;615-4-0508-6188-2;26.51;9
L'Odeur du sanglier;Charpentier Paul;2015;825-9-2507-5519-4;05.82;6
Mutter Courage und ihre Kinder;Janek Bahl;2018;020-1-5156-5930-9;28.60;5
La Discipline des orphelins;Thomas Lena;1993;270-8-4452-7384-7;79.98;9
By Grand Central Station I Sat Down and Wept;Hadley Crist PhD;1959;434-6-2715-4296-2;35.68;2
La Soumission comme passion;Dr Léo Roy;1963;472-4-9220-2914-9;22.18;7
Die Leute von Seldwyla;Freiherrin Quirin Zeyhle;1942;865-4-2998-3321-3;46.36;8
Le Couloir de tous les mépris;Mme Justine Da silva;2000;581-3-1105-4567-6;61.08;1
Haus ohne Hüter;Melina Möldner;1994;651-0-0343-9340-8;67.34;3
La progéniture du mal;Mme Laura Morel;1955;997-7-6179-1516-0;18.99;8
The House of Mirth;Millie Greenholt DVM;1954;759-5-8693-5356-1;73.19;1
La Soumission comme passion;Justine Dupont;2004;935-6-6742-0234-6;17.09;2
Ehen in Philippsburg;Baron Sönke Balck;1996;716-6-5654-8878-1;31.13;2
Le Désir des femmes fortes;Prof Camille Lacroix;2018;372-3-7315-2146-4;91.48;4
Berlin Alexanderplatz;Christiano Dittmer;1967;620-1-7959-7753-4;62.75;7
Le Couloir de tous les mépris;Leclerc Mathéo;2002;994-9-5815-8460-2;72.55;8
The Parliament of Man;Myrtle Goyette;2002;564-0-2985-4617-5;26.40;5
Le Désir des femmes fortes;Dr Mathéo Charpentier;2010;057-5-8075-6218-5;05.92;5
Der Spaziergang;Mara Moguenara;2011;274-7-7676-1284-1;36.07;1
Le Couloir de tous les mépris;Dr Lucie Maillard;2013;095-4-0722-1399-2;88.55;0
Maria Magdalene;Angela Ochs;2014;168-9-1727-3857-6;29.87;7
La Soumission comme passion;Victor Fleury;2007;653-2-3184-3528-7;44.99;0
The Soldier's Art;Giovani Boyle;2008;087-6-5875-7129-5;84.51;7
La Peau des savants;Arnaud Juliette;1983;125-0-7063-8319-6;07.97;1
Eiche und Angora;Freiherrin Sky Schwarzer;2008;079-1-7315-5304-2;27.56;3
Pourquoi je mens ?;Raphaël Gautier;2010;798-9-5706-5110-3;00.91;8
Wer einmal aus dem Blechnapf frisst;Baron Maike zu Reichel;2018;055-7-5432-4990-3;47.39;5
La Peau des savants;Faure Ambre;1956;751-6-9641-1220-5;81.72;1
I Sing the Body Electric;Anjali Schimmel;1945;853-4-4542-0528-1;27.98;2
Le Siècle de la rue voisine;Denis Anaïs;2002;123-3-3200-7190-9;45.19;9
Der Steppenwolf;Theodor Neurohr;2014;621-3-6049-1081-3;50.53;1
La Discipline des orphelins;Mme Eva Muller;2005;505-0-2972-5677-8;80.36;9
Sterbender Cato;Dennis Wurm;2017;968-8-2383-4947-5;08.99;9
La Peau des savants;Roussel Ines;2011;429-8-8066-3606-4;44.98;0
Dulce et Decorum Est;Mercedes Reichert II;1966;124-7-4083-4152-7;34.18;8
La Soumission comme passion;Simon Mathéo;2000;619-7-2839-0127-0;87.38;0
Ein fliehendes Pferd;Eliana Goebel;2018;166-6-8871-9041-4;79.34;4
La Promise du voyeur;Dupuy Louise;1985;569-9-0054-2667-1;47.87;9
Tödliche Versprechen/Das Imperium der Wölfe;Freiherrin Leopold zu Ghosh;1980;691-9-1279-8903-4;90.69;2
Le Couloir de tous les mépris;Dr Clara Nicolas;2018;059-7-1349-5407-4;61.57;5
Cover Her Face;Ignacio Thiel;2004;893-9-7832-1001-4;64.68;5
La progéniture du mal;Prof Hugo Moreau;1993;933-3-9896-7534-6;57.27;7
Des Teufels General;Fr. Carmen Kleeberg;2017;691-5-8724-2958-3;53.62;9
Le Couloir de tous les mépris;Dr Alexandre Guillot;2003;109-4-0677-3792-4;24.66;9
Ende einer Dienstfahrt;Jennifer Straub;1990;352-0-6559-8612-4;86.07;7
La Promise du voyeur;Hugo Rousseau;2017;439-8-9550-3755-3;60.61;6
Edna O'Brien;Brooke Boehm;2001;806-4-9009-8255-0;92.34;0
Pourquoi je mens ?;Joly Lina;1991;263-7-2240-5652-1;75.83;2
Die Box;Fr. Adriano Heidler;1967;492-7-4254-5751-5;54.71;1
L'Odeur du sanglier;Prof Chloé Lopez;2019;977-6-0052-6970-2;48.79;5
Cleopatra;Annalena Keiner;1980;719-3-0540-3900-2;49.62;3
L'Odyssée invisible;M. Maëlys Leroy;2018;226-5-0684-6515-9;15.31;7
The Heart Is Deceitful Above All Things;Ms. Albina Leffler;2019;516-9-5960-4762-8;26.81;7
La Discipline des orphelins;Rayan Vasseur;1961;617-6-9588-2967-5;38.23;5
Andorra;Leonora Börner;2009;696-9-2974-3652-7;75.45;5
L'Odeur du sanglier;Mohamed Garcia;2001;174-8-2268-7028-2;35.45;0
Andorra;Arian Zanner;1950;415-3-9390-1712-8;43.29;6
Pourquoi je mens ?;Jeanne Michel;2018;019-7-1037-8272-1;93.74;5
Brandy of the Damned;Zelda Hansen;2011;545-1-7025-4024-8;33.61;2
La progéniture du mal;M. Lucie Richard;2018;513-4-8916-2292-6;23.00;2
Sansibar oder der letzte Grund;Freiherrin Konrad Teufel;2006;502-8-4812-4191-2;82.42;3
Le Siècle de la rue voisine;Axel Nicolas;1995;422-6-2023-3156-6;58.31;3
Der Goldene Topf;Hr. Anastasia Moser;2006;096-4-7701-5719-0;89.76;6
Le Couloir de tous les mépris;Breton Noémie;2018;144-5-8309-4659-6;28.45;6
East of Eden;Miss Carley Price;1987;556-3-4662-8328-1;45.76;5
La Peau des savants;Jean Zoe;2012;518-5-0002-3915-1;79.18;6
Wer einmal aus dem Blechnapf frisst;Freiherr Darius von Achkinadze;2009;482-1-3154-3229-0;81.01;0
Le Siècle de la rue voisine;M. Julie Brunet;1985;001-2-4329-2673-4;56.06;3
Faserland;Dipl.-Ing. Jamie Naubert;2005;858-3-7147-5030-8;66.11;7
Le Couloir de tous les mépris;Dr Jeanne Olivier;1951;478-0-8680-5125-4;74.08;8
No Longer at Ease;Dannie Ritchie;1941;799-8-2529-4413-6;15.97;3
Le Couloir de tous les mépris;Mlle Marie Legrand;1961;241-9-6379-8437-2;82.34;0
Das Parfum;Graf Lilith vom Bauschke;2000;208-2-4923-8206-1;76.27;1
La progéniture du mal;Royer Charlotte;1957;605-4-0235-0072-3;43.83;7
Das Versprechen;Dr. Amir Schelk;2016;109-8-7841-5668-6;12.49;0
Le Siècle de la rue voisine;Mme Léa Boyer;1970;635-5-1234-0946-1;42.25;9
To Sail Beyond the Sunset;Alberto Franecki Jr.;2008;784-2-8888-1316-3;64.45;9
La Peau des savants;Mme Lucie Renault;2013;240-0-4309-3997-7;09.89;5
Leben des Galilei;Carsten vom Sewald;1980;424-7-0227-0006-8;41.70;5
La Promise du voyeur;Prof Lena Dupont;2003;012-9-0135-2136-0;99.35;3
Homo faber;Annelie Mallmann;2005;990-0-9323-7345-8;91.15;2
La Soumission comme passion;M. Arthur Pons;2016;370-0-5208-6941-8;42.63;1
This Lime Tree Bower;Mrs. Geovanni Altenwerth;2001;790-8-3277-2539-7;72.31;5
La Peau des savants;Evan Remy;1969;714-3-5996-2618-1;62.03;4
Winnetou II;Freiherr Sara Splinter;2001;202-9-4154-6240-1;26.23;0
La Promise du voyeur;Marie Mathis;1964;953-6-0763-4929-0;15.78;2
Homo faber;Nela von der Seelig;2017;408-9-7473-8763-5;67.29;0
La Promise du voyeur;Adam Schneider;2015;242-7-2795-2671-1;60.85;1
Taming a Sea Horse;Evans Cummings;2012;654-4-1082-8235-1;79.97;3
Le Siècle de la rue voisine;Clément Gautier;2011;402-2-6125-6116-8;62.95;3
Panter, Tiger & Co.;Dr. Rieke Buchholz;2005;737-6-8704-9159-1;39.74;9
La Promise du voyeur;Blanchard Paul;2006;676-1-8107-7961-3;38.42;3
Des Teufels General;Lavinia Krol;1951;877-0-1461-4746-6;48.66;2
Le Couloir de tous les mépris;Lou Colin;2003;824-7-3903-8240-9;43.36;9
Oh! To be in England;Zelda Morar PhD;2017;686-7-7559-0952-6;47.03;1
La Promise du voyeur;Alexis Dupuy;1952;320-0-6651-3985-9;22.07;7
Der Goldene Topf;Prof. Finia Schmid;2019;794-1-1397-8651-8;01.31;9
Le Couloir de tous les mépris;Kylian Guerin;2001;541-7-8587-7940-6;72.06;0
Die zärtlichen Schwestern;Esma Kaul;1946;279-3-6977-3925-6;21.36;8
La Discipline des orphelins;Ambre Garcia;1965;693-9-1496-0843-0;31.32;1
Stranger in a Strange Land;Mr. Toney Nicolas;2012;489-8-0433-3353-0;54.08;9
La Promise du voyeur;Elisa Durand;2016;343-2-5481-0887-3;08.46;7
Till Eulenspiegel;Tobias Baseda;1989;219-0-9418-1587-6;96.94;7
Le Couloir de tous les mépris;Nicolas Sarah;2017;861-0-4641-7618-3;39.75;8
Der Prozess;Freiherr Ava Ehrig;1963;943-4-0735-0281-6;90.05;7
L'Odyssée invisible;Dr Charlotte Blanc;1940;078-2-2426-9249-5;24.81;2
The Golden Apples of the Sun;Carlos Schmidt Sr.;1993;967-6-8177-9089-7;20.16;5
La Promise du voyeur;Poirier Laura;2017;009-1-4161-6776-8;41.90;6
Also sprach Zarathustra;Prof. Dr. Dr. Inga Thimm;2005;803-5-9988-8484-7;10.74;9
Le Désir des femmes fortes;Thomas Lina;1951;353-4-8628-2400-9;86.63;7
Ansichten Eines Clowns;Alfred von Dobler;2007;523-0-7223-5723-1;63.30;4
La Promise du voyeur;Emilie Andre;1980;975-1-8458-0377-5;00.80;0
Number the Stars;Audreanne Corkery;2018;193-2-0863-6539-3;13.84;7
La Soumission comme passion;M. Léo Richard;1995;297-7-7165-3150-6;16.85;4
Paare, Passanten;Freiherrin Lewis von Roos;1961;188-0-7890-9380-4;20.30;9
La Promise du voyeur;Ambre Dupuy;2018;774-4-2177-4120-2;45.45;4
Lerne lachen ohne zu weinen;Niklas zu Bürger;2015;448-9-0281-1153-8;83.58;9
Pourquoi je mens ?;Tom Morin;2010;403-8-0268-1230-6;76.53;0
A Handful of Dust;Obie Sporer;2010;381-5-8873-2274-0;85.76;3
Pourquoi je mens ?;Léa Picard;1977;937-5-0307-5408-4;29.57;2
Siddhartha;Sven Jakobs;1990;576-7-5165-9873-9;81.21;9
La progéniture du mal;Charlotte Clement;2002;377-1-6383-3223-9;71.53;7
Über das Studium der griechischen Poesie;Clemens Spöttel;2011;375-2-8982-5679-6;64.10;6
La Peau des savants;Moreau Zoe;1977;219-9-2444-5060-1;83.93;3
The Monkey's Raincoat;Ms. Amie Sipes;1991;220-6-9100-1193-9;62.30;7
Pourquoi je mens ?;Enzo Deschamps;2004;414-2-8514-2995-7;40.23;6
Ansichten Eines Clowns;Louise Tuschmo;2009;322-8-1369-8447-8;21.36;2
L'Odeur du sanglier;Mme Zoe Maillard;2011;491-4-0701-3228-0;44.72;6
Panter, Tiger & Co.;Klemens vom Kampschulte;2014;603-5-4942-0443-1;07.41;2
Le Désir des femmes fortes;Mme Pauline Roche;1953;964-0-4174-1115-9;46.29;4
To a God Unknown;Reginald Pagac I;2018;864-8-4803-3861-2;30.99;2
La progéniture du mal;Dumont Lucas;1996;374-7-7918-4815-0;16.82;6
Ende einer Dienstfahrt;Henrik Reinhardt;2017;558-5-5495-8491-2;67.04;6
Le Couloir de tous les mépris;Martin Mathilde;1974;119-6-8392-3642-6;20.39;0
Bekenntnisse des Hochstaplers Felix Krull;Elea vom Sauerland;2010;483-0-3708-0321-0;21.55;1
La progéniture du mal;Ethan Barbier;2015;495-8-7829-6801-8;43.63;4
The Road Less Traveled;Benedict McCullough;1953;081-0-1244-4538-3;88.67;7
La Promise du voyeur;Mme Kylian Fabre;1995;553-4-9816-0844-3;15.03;7
Der Spaziergang;Hr. Yunus Oschkenat;2011;444-3-5218-8516-5;98.40;7
Le Siècle de la rue voisine;Dr Baptiste Gauthier;2018;071-0-2136-0658-5;30.77;3
Der Hauptmann von Köpenick;Ahmet Grams;1964;332-9-4467-5022-3;42.69;3
La Promise du voyeur;Durand Julie;2001;701-8-6804-5003-9;33.65;8
A Time to Kill;Dr. Barrett MacGyver;2008;716-6-5854-9742-0;00.91;3
La Promise du voyeur;Sarah Fabre;2014;061-4-7677-3846-4;71.09;9
Paare, Passanten;Gräfin Sarah zu Buschbaum;2016;911-4-9532-8531-1;66.89;2
La Peau des savants;Dr Maëlys Guillaume;2008;200-1-1414-4244-8;34.35;6
Damals war es Friedrich;Graf Piet Tudow;1979;885-9-0295-5547-0;25.00;0
La Discipline des orphelins;Noémie Mathieu;2010;224-9-4935-6942-1;06.41;8
Fear and Trembling;Darrell Orn DVM;1961;178-6-4268-7034-5;32.88;8
La Soumission comme passion;Dupont Maëlys;1981;258-7-0039-7551-9;44.36;0
Heidi;Prof. Alena Feld;1951;536-4-8536-9897-2;89.31;2
L'Odyssée invisible;Richard Noémie;1973;219-4-6634-8172-8;24.00;2
Es geschah im Nachbarhaus;Enrico Jellinghaus;1969;911-0-3306-3733-0;81.67;8
La Soumission comme passion;Louis Rodriguez;2004;300-8-8744-8532-2;95.22;5
Fair Stood the Wind for France;Deion Mante;1969;764-8-3062-6525-3;32.17;3
La Peau des savants;Pauline Durand;1959;602-7-6422-4076-5;43.70;9
Billiard um halbzehn;William Höhne;1969;142-0-8202-3000-7;30.14;0
La Discipline des orphelins;Prof Ines Fournier;1976;570-5-2984-4187-3;28.44;9
Fabian;Ahmad Panzig;1955;420-0-5326-7694-0;70.36;9
La Peau des savants;Prof Hugo Picard;2012;038-7-8342-4940-8;16.98;2
The Waste Land;Alysa McLaughlin;2004;171-9-2894-6847-2;51.60;1
La progéniture du mal;Noah Breton;2005;863-8-6185-6684-0;64.27;5
Paare, Passanten;Leni Baumeister;2008;826-5-3790-1065-1;84.62;5
La Promise du voyeur;Julien Adam;1975;817-0-8373-1516-2;33.73;8
Woyzeck;Lillian Teufel;2002;989-4-2137-3950-3;73.04;9
La Soumission comme passion;Dr Axel Marty;2012;416-4-1582-8773-4;12.33;7
An Instant In The Wind;Flo Wiza;1968;790-6-9419-4812-4;07.96;3
L'Odeur du sanglier;Petit Anaïs;1958;796-6-0796-9212-8;11.19;8
Die unendliche Geschichte;Fr. Dean Teichmann;2018;961-0-0051-4653-0;32.46;8
La Promise du voyeur;Prof Louise Fernandez;2010;751-7-3656-9119-3;19.12;2
Helden wie wir;Alisa Broening;2012;103-3-0192-2265-8;28.03;3
La Discipline des orphelins;M. Nicolas Cousin;1977;088-4-9964-5162-9;22.14;0
The Wives of Bath;Annetta Kertzmann IV;1992;609-1-6838-4637-6;96.65;2
La Soumission comme passion;Mlle Lucie Carre;1984;188-1-1895-4649-5;88.75;7
Paare, Passanten;Prof. Dr. Dr. Nadine Schwatlo;2013;256-9-6966-1768-9;34.77;7
L'Odyssée invisible;Marie Hubert;2012;289-4-6970-0827-3;90.45;8
Der Vorleser;Joana Graf;1955;390-1-1060-7917-2;34.48;6
La Promise du voyeur;Mlle Léa Bernard;1978;261-1-4531-5828-6;24.00;5
Antic Hay;Keaton Daniel;1954;956-2-0876-5059-3;33.50;4
La progéniture du mal;Prof Alice Boyer;1987;444-9-3274-8314-9;62.38;0
Frühlings Erwachen;Etienne Lutje;1991;211-0-6592-7359-5;78.56;2
La Soumission comme passion;M. Nicolas Carpentier;1958;403-8-7234-6539-8;44.37;5
Paare, Passanten;Lian Horn;1996;247-1-5026-2928-6;43.61;1
La Peau des savants;Mme Clémence Deschamps;2001;958-3-8494-9349-6;49.45;3
Alone on a Wide, Wide Sea;Gerry Heller;1948;525-5-6878-5830-3;15.72;1
Le Siècle de la rue voisine;Axel Lucas;2015;396-1-8952-6549-8;29.36;3
Reigen;Freiherrin Vivian Göhler;2004;158-6-5661-9184-4;14.90;0
Pourquoi je mens ?;Mme Lilou Charpentier;2002;882-6-1240-0574-1;89.18;4
Der (kleine) Schatz im Kugelbauch;Gräfin Kerim vom Benzing;2010;188-4-0709-8633-8;53.34;4
Le Désir des femmes fortes;Fleury Ambre;1966;600-6-3232-7071-3;73.06;0
The Widening Gyre;Kameron Heaney;1948;961-0-9148-6495-6;97.62;9
La Peau des savants;Duval Lou;1952;813-6-1031-2047-5;38.76;5
Der Vorleser;Eveline Börner;2009;077-0-7799-2976-9;89.95;1
Le Siècle de la rue voisine;Fournier Clémence;1956;568-7-5079-3560-9;62.84;3
Der Augenblick der Liebe;Thorge Heinke;1982;569-7-7063-2906-1;91.29;1
L'Odeur du sanglier;Dr Mathéo Maillard;1954;807-7-2030-1992-7;38.21;7
A Swiftly Tilting Planet;Darrick Shields DDS;2014;246-7-2490-9530-1;49.30;4
La Promise du voyeur;Nguyen Yanis;2019;308-7-5263-3924-8;45.14;0
Die Leiden des jungen Werther;Liam Goldkamp;1986;875-1-2962-6500-2;29.64;2
La Soumission comme passion;Ines Arnaud;2019;349-7-2717-3202-9;36.97;9
Der abenteuerliche Simplicissimus;Baron Yannick vom Karst;1956;548-4-9691-4291-3;94.26;6
Le Couloir de tous les mépris;Océane Lacroix;1993;832-6-7792-8751-4;73.03;8
O Jerusalem!;Miss Shyanne Gleason;2012;221-9-0875-1643-0;87.87;5
La Peau des savants;Gerard Laura;2007;700-5-2554-4014-5;36.33;2
Frühlings Erwachen;Furkan Görmer;2015;026-8-9924-0571-8;83.11;4
Le Siècle de la rue voisine;Louise Leroux;2015;824-8-1745-8582-5;24.82;1
Winnetou;Dr. Maxima Gast;1976;156-3-4785-4840-5;92.99;6
Le Siècle de la rue voisine;Mattéo Dupont;1984;769-1-3551-3177-8;59.24;4
Look to Windward;Nia Gulgowski;2006;139-7-4195-8244-9;44.17;5
La progéniture du mal;Duval Adrien;1970;681-3-3216-8093-6;64.36;6
Unterm Rad;Prof. Dr. Dr. Alena Merseburg;2004;357-9-1359-4638-2;32.55;0
La Peau des savants;Mohamed Vincent;1999;994-4-7217-0369-3;92.33;4
Italienische Reise;Freiherr Leif von Dahm;1949;626-7-4056-6074-8;70.52;5
La Peau des savants;Dupuy Célia;2015;304-6-6886-6771-4;94.69;0
A Swiftly Tilting Planet;Mr. Carley Ruecker;1944;854-1-4082-0320-5;32.45;5
La Promise du voyeur;Dr Mohamed Laurent;1979;945-4-3452-6659-8;25.77;4
Das kalte Herz;Jaden Weigel;2000;912-9-2662-9629-9;57.18;7
Le Siècle de la rue voisine;Mathieu Ambre;1989;953-9-6337-0306-2;34.64;0
Berlin Alexanderplatz;Madita Haug;2008;419-1-2979-5628-8;79.27;8
L'Odeur du sanglier;Colin Léo;1973;871-7-5687-0153-9;82.78;1
This Side of Paradise;Sarina Wilderman;2009;493-7-4809-3704-2;00.09;2
L'Odeur du sanglier;M. Lisa Perrin;1985;494-6-6986-4502-2;95.59;6
Der Stellvertreter;Levent Ackermann;1998;495-1-6972-3422-8;88.78;9
La Discipline des orphelins;Dupuy Lilou;1954;506-8-7172-3797-0;48.93;3
Katz und Maus;Bennett Volker;1955;866-3-6368-5986-4;53.96;4
Pourquoi je mens ?;Lou Bonnet;1991;744-9-5493-6586-5;79.30;0
The Moon by Night;Mossie Fahey;1970;812-8-2165-0345-2;25.30;1
L'Odyssée invisible;M. Mathis Nguyen;1955;122-2-9362-9026-0;47.41;2
Der Richter und sein Henker;Rike vom Steuk;1987;061-0-5270-8068-0;86.05;6
Le Siècle de la rue voisine;Cousin Pierre;1963;319-0-4994-0331-3;45.73;8
Siddhartha;Maxima Wachenbrunner;1951;953-4-7958-8386-0;09.84;2
Le Désir des femmes fortes;Mme Emilie Barbier;2006;873-0-9580-0192-8;47.33;5
In Death Ground;Caleb Murphy;1989;353-7-0326-6559-2;90.08;0
La Discipline des orphelins;Roche Mélissa;1986;407-8-5479-3264-5;14.15;8
Der grüne Heinrich;Leonardo Stolle;2003;754-8-4201-4677-1;13.24;9
L'Odeur du sanglier;M. Benjamin Meyer;2015;678-8-5226-7883-9;78.54;6
Paare, Passanten;Denny Becker;2005;383-8-1531-5802-6;18.00;6
La Peau des savants;Rayan Gauthier;2013;225-3-5844-2386-2;64.57;2
The Moon by Night;Markus Mitchell;1997;202-2-8819-4628-0;49.46;7
La Soumission comme passion;Océane Legrand;2009;332-0-0827-3615-2;74.78;1
Eiche und Angora;Armin Kampschulte;2004;233-1-4106-3559-1;09.46;3
Pourquoi je mens ?;Prof Mélissa Jean;1972;124-3-3248-1972-0;76.89;6
Der eiserne Gustav;Rick Pletsch;1989;293-5-4623-3138-9;79.89;7
Pourquoi je mens ?;Julien Renard;2016;416-1-5560-1574-8;22.13;4
Such, Such Were the Joys;Xzavier Larkin;1960;841-0-2503-4729-7;71.82;3
L'Odeur du sanglier;Justine Menard;1984;904-9-5237-6223-9;68.48;6
Nathan der Weise;Henri von der Jamrozy;1969;972-0-6418-9463-7;25.12;8
La Discipline des orphelins;Roche Valentin;2008;172-5-9332-5967-4;70.25;3
Franziska Linkerhand;Graf Adriano zu Ecker;2000;810-7-6287-0185-6;73.49;0
L'Odyssée invisible;Richard Victor;2007;463-8-6469-6171-2;99.80;2
The Way Through the Woods;Lola Rosenbaum;1941;011-7-4459-7629-4;93.68;1
Pourquoi je mens ?;Carla Picard;2002;066-9-8149-8018-2;70.89;2
Woyzeck;Yunus von Steinkamp;1941;444-2-9112-6672-5;76.90;7
Le Désir des femmes fortes;M. Anaïs Lefebvre;1950;474-1-9137-9132-0;11.78;5
Die Physiker;Julina von der Brüggmann;1941;878-4-1407-7867-8;16.69;4
La Discipline des orphelins;Mohamed Cousin;1978;177-2-1253-8356-2;63.22;4
Recalled to Life;Lorenzo Witting;2009;622-6-7046-1321-5;09.07;2
La Promise du voyeur;M. Alicia Girard;1964;023-7-4422-6329-0;42.99;5
Mutter Courage und ihre Kinder;Francesco Laux;2016;330-7-7717-2590-4;16.12;7
La Promise du voyeur;Océane Marty;2013;541-8-4207-9735-2;98.85;7
Jedermann;Eddy Pfeiffer;2015;925-8-6111-8752-0;96.80;3
Le Siècle de la rue voisine;Jeanne Marie;1947;217-2-8451-1051-3;41.66;4
The Wives of Bath;Giuseppe Feest DDS;1950;783-0-0725-5515-4;82.57;4
Le Siècle de la rue voisine;Faure Ethan;1999;418-8-2519-6823-0;97.15;1
Der Goldene Topf;Freiherrin Nicolas Dittmann;1949;136-9-7954-8017-2;04.77;7
La Soumission comme passion;Dupont Lilou;1981;204-9-5737-2922-6;55.78;6
Haus ohne Hüter;Freiherr Sandro Leide;2014;116-5-1294-2294-1;53.42;1
La Discipline des orphelins;M. Mattéo Brunet;2016;466-0-4391-6607-7;46.16;9
The Doors of Perception;Allison Kulas;2012;558-2-6030-1146-6;30.85;6
La Promise du voyeur;Prof Adrien Maillard;2016;566-5-0204-3689-0;54.87;1
Don Karlos;Prof. Dr. Dr. Ferdinand Stürmer;2002;396-4-2365-1866-7;94.70;3
Le Couloir de tous les mépris;Noel Elisa;2018;236-6-1992-2412-1;84.08;9
Der Hauptmann von Köpenick;Christoph Fenner;2009;479-7-0506-9241-9;72.13;9
Pourquoi je mens ?;Lecomte Louis;1956;286-1-4950-1055-0;08.49;3
Ego Dominus Tuus;Mrs. Drake Jerde;2019;845-3-7656-5383-0;56.02;7
La Discipline des orphelins;Fleury Maeva;2003;525-0-1674-0003-4;06.05;0
Die Dreigroschenoper;Cedric Reimann;1956;076-2-4041-0885-9;00.21;8
Le Siècle de la rue voisine;Sacha Aubert;2018;910-1-6533-7964-7;14.97;0
Panter, Tiger & Co.;Yusuf vom Knetsch;2002;320-7-4904-2183-4;46.74;7
La Discipline des orphelins;Adam Maxence;2011;925-3-6083-9566-7;18.48;8
That Hideous Strength;Joana Gaylord;1950;721-4-9576-5574-0;07.49;0
La Promise du voyeur;Axel Lacroix;2002;304-9-0475-9343-7;10.09;4
Faust, Part I;Pauline Neubauer;2012;728-5-6785-5532-7;14.00;5
Le Siècle de la rue voisine;Raphaël Renard;2001;466-9-6889-3620-1;45.24;3
Der Vulkan;Alessio Kemper;2002;521-1-2633-2070-2;33.22;6
L'Odeur du sanglier;Mme Eva Gerard;1969;509-9-2537-8113-8;20.86;9
Stranger in a Strange Land;Neal Hodkiewicz;2008;908-7-5034-4269-0;00.94;7
Pourquoi je mens ?;Antoine Andre;1948;717-0-2133-0041-3;25.73;8
Des Teufels General;Amelia Löser;1988;980-0-0661-8786-8;24.30;3
Le Couloir de tous les mépris;Océane Jacquet;1995;342-5-4535-3316-7;93.60;3
Leben des Galilei;Hr. Samantha Ritz;2013;278-4-2638-1639-4;74.78;2
Pourquoi je mens ?;Perrot Léo;1967;409-8-3840-7921-3;81.24;9
Blue Remembered Earth;Wellington Auer;1951;090-2-8064-4338-7;32.07;3
L'Odyssée invisible;Moreau Louis;2001;166-7-8043-2517-3;97.98;1
Der Goldene Topf;Ylvi Peter;1983;605-4-7046-9116-3;62.99;2
La Discipline des orphelins;Poirier Nathan;1986;809-2-3905-0348-3;64.46;6
Ansichten Eines Clowns;Prof. Dr. Henrike Behnert;1979;033-4-1996-2366-6;55.14;1
La Discipline des orphelins;Riviere Alicia;1982;430-1-1732-8328-0;63.61;4
Stranger in a Strange Land;Dr. Leonora Mante;2015;912-9-7453-9946-4;70.74;3
La Soumission comme passion;Duval Maxime;1945;776-0-4472-1526-8;75.19;6
Ende einer Dienstfahrt;Summer vom Ostwald;1984;692-1-9191-8971-7;87.03;3
L'Odeur du sanglier;Lena Laurent;2005;327-3-9421-9227-9;19.93;6
Die Welt als Wille & Wahn;Sean Krabbe;2017;158-4-5383-6692-6;48.97;2
Pourquoi je mens ?;Evan Dupuis;1992;436-4-1433-5217-1;55.54;9
Absalom, Absalom!;Drake Altenwerth V;2003;658-7-3405-7302-2;62.77;1
L'Odeur du sanglier;M. Emilie Carre;2012;112-2-0646-5729-9;16.28;5
Der Steppenwolf;Marwin Jürgens;2010;568-6-1603-4216-9;86.08;4
La Promise du voyeur;Lou Guillaume;2012;115-2-3212-3395-3;92.54;4
Der geteilte Himmel;Collien Heinke;1998;585-4-9121-6821-1;13.76;3
L'Odeur du sanglier;Carla Renault;1968;893-6-2048-3209-9;40.89;6
No Country for Old Men;Miss Dovie Wiza;1965;723-2-6058-7528-2;98.21;8
Le Siècle de la rue voisine;Jules Garcia;2013;366-9-7823-8215-2;83.06;1
Nathan der Weise;Fr. Annabell Kwadwo;2001;436-0-4287-2455-0;46.57;4
Le Couloir de tous les mépris;Mme Lisa Breton;2010;808-8-5730-0576-5;14.05;8
Narziß und Goldmund;Jamie von Göbel;2005;039-1-5112-1025-9;57.39;2
Le Couloir de tous les mépris;Fontaine Mohamed;2017;919-5-5455-6836-3;78.99;5
Fame Is the Spur;Ophelia Roob;1941;004-6-4098-2257-8;74.14;5
