title;author;publicationyear;isbn;europrice;stock
Le Désir des femmes fortes;Mathis Pons;2012;835-1-3099-5887-4;98.58;2
The Golden Apples of the Sun;Adella Howell;2006;375-2-9203-3264-1;33.34;7
Le Désir des femmes fortes;Maeva Da silva;2013;914-4-9845-3627-8;05.00;4
Faserland;Gräfin Viktoria Huth;2006;854-1-1868-1785-8;03.71;6
Pourquoi je mens ?;Jade Marie;2001;834-5-0035-0025-4;91.63;7
Panter, Tiger & Co.;Heidi Knorscheidt;1993;444-7-5752-6470-1;19.26;6
L'Odyssée invisible;Gabriel Aubert;2004;634-5-6865-8640-2;92.69;6
Jesting Pilate;Newton Schowalter;1962;855-2-5135-7687-6;92.27;1
La Discipline des orphelins;Jade Guerin;2006;302-9-0552-6639-5;82.29;2
Gehirne;Anneke Welsch;1987;234-3-6854-2705-2;53.44;6
Pourquoi je mens ?;Prevost Théo;1987;830-0-7033-5599-0;79.37;2
Italienische Reise;Hr. Felina Arndt;2005;144-4-1274-7821-2;10.92;3
La progéniture du mal;Barbier Louise;1954;454-5-9312-5694-1;69.09;8
All the King's Men;Ms. Augusta McClure;2017;202-6-1426-5395-4;37.74;2
Le Couloir de tous les mépris;Gerard Mathéo;1979;986-3-7702-0073-2;96.66;6
Der Vulkan;Joris von Goebel;1982;477-7-8488-2387-3;73.39;3
La Promise du voyeur;Guyot Jade;1982;460-7-3713-0591-4;73.35;0
Gehirne;Eren Hache;2016;668-2-8219-6422-0;34.81;2
La Peau des savants;Mme Kylian Remy;2019;282-2-5132-3196-1;66.06;4
The Man Within;Everardo Beahan;2004;034-7-0347-8980-0;20.98;2
Le Désir des femmes fortes;Rey Alicia;2001;426-9-6558-3356-0;52.19;7
Der Richter und sein Henker;Fr. Lenja Gehring;2008;615-7-0941-3618-5;82.92;6
Pourquoi je mens ?;Benjamin Aubert;2002;289-4-3778-1031-2;16.60;9
Paare, Passanten;Hr. Karlo Konow;2000;459-3-5804-3771-0;12.90;9
La progéniture du mal;Léo Louis;2013;070-0-0080-8680-6;12.01;8
The Last Enemy;Lilly Wisoky;1941;724-9-7657-3954-4;24.12;6
La Promise du voyeur;M. Pierre Royer;1986;801-5-6287-7696-4;54.59;1
Mutter Courage und ihre Kinder;Madleen Heiser;2014;140-8-8489-0296-9;08.47;6
Le Désir des femmes fortes;Dr Sacha Gerard;1991;205-0-3385-8992-0;82.71;7
Der Besuch der alten Dame;Baronin Pascal Gadschiew;2019;277-1-0307-6283-2;79.46;7
La Peau des savants;M. Pauline Marchand;2009;202-0-8328-5196-4;93.42;1
To Your Scattered Bodies Go;Ms. Marisol Davis;2015;897-3-8112-9247-0;94.08;5
L'Odeur du sanglier;Paul Adam;1997;135-9-4098-8491-5;40.86;7
Die Aufzeichnungen des Malte Laurids Brigge;Baronin Taylor Frosch;2014;711-7-8910-3419-9;32.25;8
L'Odyssée invisible;Thomas Emilie;2008;779-1-1022-7194-7;52.71;4
Jahrestage;Maxine Kummle;2016;212-5-0537-2267-5;11.65;1
Pourquoi je mens ?;Mlle Emilie Masson;2010;293-7-3241-3003-9;74.63;7
Look Homeward, Angel;Morton Altenwerth Jr.;2012;567-2-4248-6814-6;68.07;6
Pourquoi je mens ?;Moulin Mael;1973;642-5-0305-8621-0;59.64;4
Maria Magdalene;Melinda Dittmer;2013;312-5-4894-2834-4;24.00;2
La Discipline des orphelins;Dr Mélissa Royer;1962;912-7-1260-8094-2;93.34;5
Die Räuber;Gräfin Andrew Pletsch;1955;870-7-4986-1922-1;36.73;0
Le Siècle de la rue voisine;Perez Clara;2018;736-4-0395-2660-3;35.05;8
The Man Within;Dejon Schoen;1990;487-0-3751-8799-5;06.26;2
L'Odeur du sanglier;Kylian David;2002;167-5-5971-5657-9;41.20;6
Billiard um halbzehn;Linda vom Bender;1965;773-7-0240-6339-6;33.44;1
Pourquoi je mens ?;Mlle Maeva Barbier;1950;158-7-6139-9137-7;65.77;2
Die Box;Gräfin Bernd vom Frey;1952;291-0-8151-1649-5;89.19;6
Le Siècle de la rue voisine;Joly Lena;2010;493-2-6739-7848-3;33.20;8
Quo Vadis;Nicholaus Langosh;1947;872-5-3966-2137-5;75.74;5
La Peau des savants;Mme Arthur Lemaire;2017;919-7-0477-2814-7;31.84;8
Minna von Barnhelm;Prof. Dr. Samantha Loska;1950;959-2-8724-2926-5;52.34;2
La progéniture du mal;Simon Kylian;2001;312-0-9515-4504-9;88.49;0
Der Spaziergang;Ariana Blassneck;2010;053-4-4721-7595-9;26.22;3
La Promise du voyeur;Leroux Alexandre;1972;752-6-0927-4934-3;24.06;8
Blood's a Rover;Lelah Schmitt;2007;109-0-2345-4666-4;34.67;6
La Soumission comme passion;Hugo Guillot;1961;709-9-5012-0525-6;62.78;1
Im Krebsgang;Piet Huber;1958;804-2-4342-4920-5;91.61;2
La Discipline des orphelins;Clémence Menard;2010;525-4-3285-3143-4;52.16;7
Das Boot;Sienna Schacht;1996;151-0-6772-7905-5;46.66;0
Le Désir des femmes fortes;Lina Blanchard;1963;869-1-5763-7781-3;04.16;4
Ego Dominus Tuus;Crystal Weimann;2014;701-1-8395-1693-5;97.92;5
Le Désir des femmes fortes;Mathis Olivier;2008;842-7-2910-1528-8;12.62;4
Fabian;Raik vom Kwadwo;1978;821-9-1668-2433-8;25.86;7
La Peau des savants;Maëlys Marchal;1952;234-0-9231-6750-0;87.00;7
Jahrestage;Daria Bayer;2019;372-2-4342-6170-6;73.99;7
La Promise du voyeur;Mme Laura Roger;2014;223-0-5515-4826-0;24.93;8
Of Human Bondage;Ms. Roger Bergnaum;2016;919-0-5275-0008-8;41.94;4
La progéniture du mal;Lucas Poirier;2013;846-1-4559-8914-5;43.08;1
Die verlorene Ehre der Katharina Blum;Lya vom Harnapp;2001;129-1-9313-6042-2;72.99;2
La Promise du voyeur;Arnaud Lisa;1995;188-3-2083-2568-4;26.48;6
Sansibar oder der letzte Grund;Freiherrin Jesse zu Hofmann;2000;171-7-7849-2433-3;84.98;0
La Peau des savants;Moreau Marie;1945;934-8-9622-1965-4;36.02;9
Let Us Now Praise Famous Men;Avery Mante;1973;699-2-1721-8207-5;41.06;6
La Discipline des orphelins;Maxence Riviere;1983;218-9-6797-8206-7;11.16;5
Der arme Spielmann;Prof. Dr. Dr. Sören Dehmel;2006;345-3-4225-9702-7;59.02;3
La progéniture du mal;Camille Menard;1963;163-5-6080-6900-1;78.65;0
Bekenntnisse des Hochstaplers Felix Krull;Jimmy Eplinius;2004;747-1-0587-2043-8;72.52;2
Le Couloir de tous les mépris;Breton Zoe;1964;246-4-6992-0338-4;37.18;8
Endless Night;Mariah Jacobson;1944;905-2-9681-9807-0;74.34;4
La Peau des savants;Lola Bourgeois;1957;034-2-8932-6971-0;85.63;1
Der Brief des Lord Chandos;Baronin Adriana Heidler;1980;677-0-0060-5535-5;98.00;5
La Soumission comme passion;Mohamed Denis;1952;223-7-1279-7000-0;43.67;0
Andorra;Anni Winkelmann;1954;994-1-3214-0563-5;63.50;2
Le Siècle de la rue voisine;Renard Pierre;2016;919-4-2585-7080-5;29.45;9
A Time of Gifts;Wayne Fay;1956;868-7-4506-4223-6;76.16;3
La Peau des savants;Dr Yanis Jacquet;2005;551-5-6319-8428-2;61.13;0
Der Spaziergang;Baronin Marek von Spitzmüller;2008;514-8-9519-3757-2;72.51;1
Le Désir des femmes fortes;Julie Perrot;2011;023-5-9436-3553-5;97.48;9
Im Krebsgang;Fabien Wyludda;1975;643-2-6116-8676-2;78.81;8
La Peau des savants;Le gall Maxence;2008;880-8-6157-5193-0;32.69;9
All Passion Spent;Mr. Charlotte Kling;2012;133-4-0105-9869-9;14.13;6
L'Odeur du sanglier;Dr Clément Pierre;2010;126-7-0051-8592-4;10.61;0
Fabian;Ada Faulhaber;1988;272-6-6034-1417-6;10.33;4
Le Siècle de la rue voisine;Prof Jeanne Andre;1990;057-7-8578-1370-7;81.88;9
Katz und Maus;Alissa Laurén;2014;901-3-5728-5987-7;85.18;7
Pourquoi je mens ?;Prevost Ethan;1982;589-0-2166-7907-2;15.92;3
Fair Stood the Wind for France;Andrew Hegmann;1981;210-2-5586-8076-8;75.90;7
Pourquoi je mens ?;Mme Lisa Perrot;1972;621-7-5718-3808-4;12.71;5
Das kalte Herz;Berkay Werner;2018;258-4-0558-5510-7;18.64;8
L'Odeur du sanglier;Mathilde Clement;2017;654-7-0872-2495-4;20.60;8
Narziß und Goldmund;Muhammed Wurm;2014;188-5-4980-1948-7;44.21;8
L'Odeur du sanglier;Dupuy Jules;1959;559-7-4855-3715-5;95.65;3
Everything is Illuminated;Ms. Estefania McClure;2014;997-5-1633-9643-3;03.38;2
La Peau des savants;Bernard Nathan;1957;880-5-8592-2962-4;15.72;6
Don Karlos;Baron Kyra Thyssen;1988;737-7-5821-5312-5;94.52;3
La Discipline des orphelins;Breton Baptiste;1999;135-2-7052-3923-1;78.89;6
Der Stellvertreter;Gräfin Melinda vom Krull;2002;257-6-5128-4811-1;32.83;6
L'Odeur du sanglier;M. Justine Schmitt;1950;918-2-1953-2858-2;29.64;2
The Parliament of Man;Eldridge Schulist;2015;536-7-7558-3913-3;71.83;9
La Peau des savants;Adrien Garcia;1999;113-9-0455-9687-0;42.02;8
Der Besuch der alten Dame;Jesse Franzis;1957;535-3-4657-4195-4;02.99;2
Le Couloir de tous les mépris;Philippe Tom;2010;430-8-8998-3466-3;59.94;4
Lerne lachen ohne zu weinen;Neo zu Naubert;2016;299-0-4408-5315-4;52.54;9
Pourquoi je mens ?;Giraud Alice;1989;956-4-6549-3897-7;64.83;1
The Widening Gyre;Brooke Keebler I;2016;067-1-9139-8538-7;43.82;6
Le Désir des femmes fortes;Prof Célia Paris;1945;832-2-6025-8672-7;94.83;8
Der grüne Heinrich;Freiherr Alisa Zwiener;2005;322-3-3505-4641-3;07.95;0
La Soumission comme passion;Mlle Antoine Giraud;1978;465-8-9200-1869-3;35.33;7
Die Aufzeichnungen des Malte Laurids Brigge;Graf Sena zu Schönebeck;1992;424-6-0970-2241-8;65.47;8
La Discipline des orphelins;Théo Lambert;2010;242-7-4110-5436-5;72.73;2
That Good Night;Mandy Leannon;2005;993-6-3733-7123-2;32.55;7
L'Odyssée invisible;Mlle Mathis Picard;2005;600-0-1553-7590-9;66.54;3
Deutschland. Ein Wintermärchen;Kaja Rehwagen;2009;991-7-2206-6014-8;67.96;4
L'Odeur du sanglier;Rolland Alice;1988;488-6-5080-7198-1;91.58;1
Die Panne;Graf Ricardo zu Heinze;2015;909-5-4117-4862-7;79.57;3
Le Siècle de la rue voisine;Dr Manon Muller;2015;903-7-2859-6896-1;32.90;4
The Doors of Perception;Hailee Murazik;2018;933-1-8084-2861-7;06.50;4
Le Couloir de tous les mépris;Muller Baptiste;1977;467-4-1164-3818-9;26.12;5
Das steinerne Herz;Mike Heck;2006;772-8-0735-6328-4;90.15;0
La Soumission comme passion;Fleury Gabriel;2000;242-6-7281-6959-1;52.44;8
Der Mann ohne Eigenschaften;Nora Helmke;2015;270-7-8651-5932-6;69.53;3
La progéniture du mal;Mlle Célia Girard;2016;876-2-1813-1060-4;15.04;2
The Line of Beauty;Maybell Hilll;2004;775-7-5026-1233-4;53.13;2
La progéniture du mal;Fernandez Lucie;1973;451-0-4514-4215-0;01.58;7
Mephisto;Gräfin Willy von der Hügel;1992;587-2-8718-9949-4;96.30;9
La Promise du voyeur;Jacquet Sarah;1971;363-9-1637-2318-8;84.23;7
Mutter Courage und ihre Kinder;Lukas Baumann;2002;949-6-6297-2920-0;99.98;7
L'Odeur du sanglier;David Maëlle;1964;335-5-9960-0193-4;10.33;7
A Handful of Dust;Berneice Toy;2016;691-3-4525-0156-6;40.52;4
La Promise du voyeur;Bernard Marie;1949;485-5-9714-3644-4;89.13;6
Die Verwandlung/Erstes Leid;Georg von der Lenzen;1962;320-3-8018-0645-5;09.90;7
Le Siècle de la rue voisine;Axel Aubert;1994;731-2-5508-9249-3;11.86;6
Ein fliehendes Pferd;Betty Hauke;2012;863-0-3854-1010-5;44.45;2
Le Siècle de la rue voisine;Dr Laura Perrin;1946;668-4-3358-0821-5;77.94;4
The Wings of the Dove;Orlando Hirthe;1947;335-8-3553-8106-4;76.47;8
La Promise du voyeur;Mme Juliette Picard;2002;497-8-7609-1889-8;23.08;9
Heidi;Emanuel Kaul;1971;672-7-5627-2990-4;86.96;1
Le Couloir de tous les mépris;Mathilde Perrot;1986;776-6-9442-2098-3;53.88;9
Winnetou II;Konstantin Lubina;2013;302-2-7097-4070-8;37.70;7
Pourquoi je mens ?;Menard Adrien;1940;666-4-1431-6966-8;85.35;2
The Line of Beauty;Zella Nikolaus;2018;894-3-9862-0014-2;06.08;6
La Peau des savants;M. Camille Barre;2017;542-2-0405-1416-6;51.55;9
Nathan der Weise;Baronin Alexis von der Nannen;1970;058-3-6124-1621-8;51.91;7
Le Couloir de tous les mépris;Paris Mael;2018;227-5-0821-7904-0;45.72;5
Der Sandmann;Carsten Somssich;2011;139-2-6827-9621-3;98.91;8
La Discipline des orphelins;Fernandez Julien;1972;653-4-4836-0186-4;90.11;0
The Wings of the Dove;Baron Bailey II;1940;840-0-8985-9884-4;11.86;8
Pourquoi je mens ?;Louis Maeva;1960;912-2-1389-9704-2;55.41;6
Das Boot;Janek Gummelt;2001;132-7-0889-7112-4;15.90;6
La Promise du voyeur;Mme Romane Dumas;1996;998-4-6696-0153-9;24.14;0
Das Parfum;Judith Minah;1963;429-4-5028-4462-6;38.40;1
La Promise du voyeur;Carre Julie;2013;419-6-8039-0538-3;36.87;1
The Parliament of Man;Dr. Boris Adams;2000;784-9-3263-1644-7;73.36;3
La Promise du voyeur;Mathéo Thomas;1970;467-4-7547-8333-8;65.63;5
Die Leiden des jungen Werther;Loreen Beckel;1947;747-0-2474-3809-4;01.84;9
Pourquoi je mens ?;Mathilde Baron;2009;612-2-9408-1619-9;01.98;9
Der (kleine) Schatz im Kugelbauch;Graf Jamie von der Konieczny;2012;511-0-9465-3024-3;21.94;9
L'Odeur du sanglier;Carpentier Louise;1954;649-4-8670-4446-4;81.08;8
Fame Is the Spur;Barry Robel DVM;1959;680-7-1927-1703-2;78.23;3
Pourquoi je mens ?;Barbier Paul;1979;294-8-2517-6024-8;68.85;1
Unterhaltungen deutscher Ausgewanderten;Baronin Mailin Klaas;2009;746-4-6626-0473-4;29.01;6
La Promise du voyeur;Romain Dumont;1984;589-1-5935-7095-2;49.76;0
Eiche und Angora;Bruno Hiebl;1943;643-8-1824-8778-2;02.13;8
Le Couloir de tous les mépris;Prof Louis Caron;2006;638-9-8033-1763-0;19.75;2
Moab Is My Washpot;Eve Johns;2002;736-8-2061-6330-3;30.11;5
L'Odyssée invisible;M. Lou Remy;1996;724-3-2371-4500-0;56.71;0
Das Boot;Freiherrin Matti Reifenrath;1986;527-4-9809-9251-7;12.33;7
Le Siècle de la rue voisine;Prof Juliette Denis;2003;564-0-0188-4941-9;05.32;4
Minna von Barnhelm;Anabel Volk;2012;047-1-8386-5099-8;53.50;3
Pourquoi je mens ?;Jules Jacquet;1984;026-2-1771-1697-3;65.14;0
The Last Enemy;Ms. Rosemarie Hudson;1986;782-3-3211-8805-5;70.12;1
L'Odeur du sanglier;Prof Antoine Andre;2001;144-9-2366-0004-0;10.95;5
Woyzeck;Baronin Youssef Zeyhle;2013;981-0-1422-6960-5;79.74;5
Le Couloir de tous les mépris;Legrand Noah;2009;894-0-1324-5319-6;61.11;1
Der eiserne Gustav;Baronin Efe Wissing;1949;659-2-3507-5547-3;97.69;0
La Promise du voyeur;Valentin Le roux;1956;823-0-8853-3617-1;55.87;2
A Handful of Dust;Edgardo Trantow;2017;409-3-4131-1572-5;43.84;5
Le Couloir de tous les mépris;Prof Enzo Clement;2006;863-8-4493-1363-4;36.22;9
Minna von Barnhelm;Freiherr Tessa Karhoff;1966;432-1-7944-0174-9;76.29;3
La Peau des savants;Laurent Louis;1972;903-8-2139-6330-2;15.92;7
Der Prozess;Gabriel Lukoschek;2001;726-5-5475-1424-5;36.88;7
La Peau des savants;Anaïs Roux;1959;352-6-9829-4578-6;65.89;4
An Instant In The Wind;Johnny Feest;1963;675-5-1374-7525-5;56.68;4
La Peau des savants;Célia Gonzalez;1970;068-7-9285-8230-3;23.82;4
Stolz und Vorurteil;Pierre Roba;1951;630-4-9108-1817-3;07.50;7
Le Couloir de tous les mépris;Rayan Cousin;1964;687-5-9305-4928-2;76.27;0
Das Boot;Baron Jon Somssich;2014;589-6-4821-4939-5;87.67;4
La Promise du voyeur;Mlle Raphaël Jacquet;2018;996-7-3174-0184-7;34.51;1
Those Barren Leaves, Thrones, Dominations;Marco O'Keefe;1947;523-4-0278-1936-3;23.53;5
Le Couloir de tous les mépris;Gonzalez Pauline;2016;726-1-7482-8444-7;66.45;8
Der Brief des Lord Chandos;Joost Köseoglu;2006;132-9-0075-9574-4;45.47;0
L'Odeur du sanglier;Arnaud Julie;1974;549-9-0616-1092-3;06.62;1
Der Spaziergang;Prof. Dr. Dr. Henrik Fahner;2012;494-8-5971-8412-1;27.31;3
Pourquoi je mens ?;Menard Maxime;1952;623-4-2262-6652-2;68.71;0
To Your Scattered Bodies Go;Nella Konopelski;2000;594-8-9928-3494-4;15.44;9
La Soumission comme passion;Jacquet Noah;2006;779-9-6207-5396-8;86.30;6
Die Physiker;Thorge Pletsch;2015;276-3-1906-0424-0;82.59;1
La Soumission comme passion;Marie Maeva;1994;793-0-1343-8751-0;06.31;9
Faust, Part I;Graf Nathanael Reinke;2003;066-0-5563-8647-8;74.63;3
La Discipline des orphelins;Prof Mathéo Gautier;1969;050-8-5384-7905-4;48.30;2
Sleep the Brave;Mrs. Juanita Witting;1976;221-1-9506-7762-7;90.43;5
L'Odeur du sanglier;Prof Lina Renaud;1967;367-6-2831-8201-8;58.90;5
Der Tor und der Tod;Prof. Dr. Dr. Elea Steinmetz;1990;453-1-8750-0290-4;38.49;4
L'Odyssée invisible;Mme Mattéo Brunet;1942;767-3-1578-0153-5;11.82;9
Iphigenie auf Tauris;Lana zu Krohn;1983;823-2-6789-9987-8;60.05;6
La Soumission comme passion;Prof Zoe Menard;2015;865-2-6207-6470-5;61.69;0
Beyond the Mexique Bay;Patience Carroll;1991;433-1-9877-6017-6;81.08;9
L'Odeur du sanglier;Mlle Jade Andre;2001;496-4-9128-2028-6;46.52;2
Der arme Spielmann;Baron Friederike Stube;1993;543-6-4251-5544-6;89.47;9
La Peau des savants;Alicia Jean;2005;441-3-0439-3637-8;85.76;9
Die verlorene Ehre der Katharina Blum;Baron Niklas von Plautz;1951;514-9-0440-3953-8;16.88;8
La Peau des savants;Mme Anaïs Barre;1987;788-8-8618-2865-0;42.11;1
Things Fall Apart;Dr. Larry Welch;2012;228-5-0257-4592-0;15.44;7
La Discipline des orphelins;Michel Pauline;1967;637-5-8343-1854-7;07.49;9
Heinrich von Ofterdingen;Gräfin Gerrit von der Noack;2012;173-7-0459-7360-9;08.42;3
L'Odyssée invisible;Mathilde Berger;2015;187-5-4230-0935-0;72.13;2
Wilhelm Tell;Ida Kastner;2007;827-4-1431-1116-9;15.68;0
Pourquoi je mens ?;Prof Gabriel Roussel;1961;232-5-9600-4399-9;86.88;7
Mother Night;Daniella Heller;1960;847-4-6124-6258-9;82.03;2
La progéniture du mal;Pierre Gerard;1966;727-2-9521-1311-5;80.82;3
Narziss und Goldmund;Tarik Klopsch;2010;450-1-7422-8730-7;61.00;3
L'Odeur du sanglier;Mme Jeanne Gerard;1954;911-3-9038-7258-2;52.67;8
Der zerbrochene Krug;Theodor Drees;2009;003-7-4943-1251-5;17.53;3
La Discipline des orphelins;Dr Jules Blanchard;2007;936-7-3734-7973-3;18.94;3
The Green Bay Tree;Mrs. Sedrick Kertzmann;1987;103-2-3601-7581-8;95.88;8
La Promise du voyeur;Mlle Célia Poirier;2016;265-9-6159-8510-2;88.38;4
Italienische Reise;Miguel Erhardt;1991;448-6-9191-4065-8;10.87;4
Le Siècle de la rue voisine;Nicolas Noah;1957;214-2-2455-5783-2;89.33;5
Homo faber;Betty Astafei;1959;262-6-6724-5152-8;09.14;7
Le Siècle de la rue voisine;Paris Kylian;2007;113-8-4401-1916-2;71.94;8
Nine Coaches Waiting;Therese Spencer;2002;769-3-3741-7296-5;68.25;7
Le Désir des femmes fortes;Brunet Kylian;1940;175-6-6639-5323-7;77.92;0
Der Tor und der Tod;Leonie Sauer;2019;303-5-6075-5014-7;48.37;8
La Soumission comme passion;Carla Roux;2016;885-6-2747-7688-4;36.26;0
Traumnovelle/Die Braut;Rebecca von der Böhm;1949;777-0-6620-6722-5;07.87;6
La Soumission comme passion;M. Gabriel Renard;1956;624-2-5036-9794-5;21.65;0
Clouds of Witness;Hailie Lakin PhD;2011;906-2-4493-0291-0;18.46;8
La progéniture du mal;Rodriguez Baptiste;1981;778-4-6435-9415-3;90.14;0
Der Hauptmann von Köpenick;Adriana von der Kock;1975;860-4-3598-2263-6;26.28;1
L'Odyssée invisible;Prof Carla Renault;1967;305-6-3016-6654-6;03.49;1
Der Augenblick der Liebe;Eleni von der Zandt;2017;013-7-1067-7835-5;38.83;5
La Discipline des orphelins;Rolland Romain;1982;332-0-7872-2537-7;91.17;9
The World, the Flesh and the Devil;Elroy Wiza Sr.;2002;782-2-8931-5068-9;85.16;9
La Soumission comme passion;Dr Kylian Benoit;2013;470-6-7019-6961-7;49.63;9
Der geteilte Himmel;Baron Amy von der Erlei;2006;305-8-5262-5481-1;17.83;4
Le Couloir de tous les mépris;Gonzalez Maxence;1987;574-4-5474-4337-2;56.01;5
Der geteilte Himmel;Prof. Dr. Dr. Jim Schreiter;2005;660-7-3763-3927-4;14.76;4
La progéniture du mal;Lena Rousseau;2005;673-0-6909-5077-8;43.67;4
Consider Phlebas;Mrs. Belle Gislason;2008;811-3-5525-7652-3;23.06;7
L'Odeur du sanglier;Thomas Charlotte;1949;192-1-7370-0331-4;05.61;6
Deutschland. Ein Wintermärchen;Baron Melisa von Faller;1990;196-3-5347-5056-3;43.67;6
L'Odyssée invisible;Benjamin Andre;2019;876-5-0543-6400-2;66.66;2
Die Verwandlung/Erstes Leid;Calvin Kleeberg;2003;772-5-5297-7752-5;91.21;6
La Promise du voyeur;Mlle Théo Huet;1992;832-3-2389-3883-8;42.50;6
The Sun Also Rises;Mr. Kelsi Cummings;2008;633-7-2649-9274-5;39.93;4
L'Odeur du sanglier;Emilie Julien;2003;711-3-0648-7995-0;15.94;9
Iphigenie auf Tauris;Jaron Bickel;2001;436-5-3454-4429-2;77.66;9
Le Couloir de tous les mépris;Romane Lefebvre;1964;987-5-8149-4489-1;38.47;0
Helden wie wir;Baron Marian zu Alexander;2019;274-2-4670-6580-6;49.78;1
Pourquoi je mens ?;Perrin Léa;2012;854-6-9944-5829-7;65.72;1
Frequent Hearses;Olaf Wiegand;2012;042-9-0467-6799-7;09.27;8
La Discipline des orphelins;Mme Enzo Fabre;1988;874-6-7043-7889-2;79.54;3
Unterhaltungen deutscher Ausgewanderten;Freiherrin Brandon von Ranz;1985;744-1-2717-9259-1;97.14;8
La Soumission comme passion;Prof Rayan Breton;2013;756-8-4953-3487-7;57.58;7
Damals war es Friedrich;Hr. Leroy Bader;2010;450-7-1534-0522-2;49.80;7
L'Odeur du sanglier;Lina Aubert;2002;429-8-1518-4947-4;08.50;4
Carrion Comfort;Alvina Fay;1952;363-9-2179-8735-5;14.14;3
La Discipline des orphelins;Antoine Lopez;2003;832-6-6328-4939-1;93.19;1
Haus ohne Hüter;Gräfin Kimberley zu Heist;1967;644-7-7565-5257-2;82.24;4
Pourquoi je mens ?;Mlle Louis Dufour;1954;353-7-0264-1618-2;39.52;3
Der Vorleser;Sophie Huth;2005;659-8-4759-2437-6;25.01;4
Le Couloir de tous les mépris;Camille Colin;1993;135-4-6109-1496-9;46.41;3
The World, the Flesh and the Devil;Stacy Beahan;1965;287-1-3653-8232-6;57.97;0
L'Odyssée invisible;Jacquet Romane;2014;680-9-6148-9352-3;90.59;8
Der Schimmelreiter;Baronin Ariane von Götzelmann;1986;728-2-5721-5281-9;60.30;6
La Soumission comme passion;Romain Vidal;1971;077-6-0149-4391-5;81.54;3
Der Schimmelreiter;Tore von der Weidlich;2019;609-0-5656-0507-5;70.45;8
La progéniture du mal;Dr Léo Pierre;2019;752-1-3159-5353-6;40.05;5
A Confederacy of Dunces;Giovanni Dibbert;2001;863-5-8395-2895-9;21.00;9
L'Odyssée invisible;Océane Fontaine;1975;805-9-6319-9874-0;31.41;1
Mephisto;Gräfin Sarah zu Amann;1988;055-9-3098-6976-4;29.83;0
Le Siècle de la rue voisine;Dr Axel Gerard;1960;487-7-8454-6834-2;36.31;5
Der Spaziergang;Malia Beck;1994;598-9-3162-2393-0;32.97;9
La Discipline des orphelins;Leroy Lena;2001;980-3-3264-5328-5;99.89;5
Unweaving the Rainbow;Noel Haley;1963;409-2-1045-9098-1;30.40;3
L'Odyssée invisible;Sacha Fontaine;1983;867-6-2261-2347-8;17.60;7
Die Weber;Christiano Hadfield;1969;874-2-1224-8230-4;02.86;0
L'Odyssée invisible;Mlle Juliette Lopez;1958;235-0-8766-4987-1;69.14;2
Don Karlos;Freiherr Anna Stöckert;1991;507-5-1225-7658-7;02.11;8
Le Couloir de tous les mépris;Mme Valentin Fernandez;2005;764-8-6675-3883-0;59.90;5
Stranger in a Strange Land;Mrs. Alayna Turcotte;2003;817-2-0928-2459-2;94.94;3
Le Siècle de la rue voisine;Roux Théo;1958;269-1-1789-7052-3;01.06;2
Narziß und Goldmund;Richard Stanger;1961;344-1-1379-4172-0;78.83;6
Le Désir des femmes fortes;Mme Kylian Blanc;1945;005-1-3321-0302-3;28.08;2
Traumnovelle/Die Braut;Salih Borsch;1977;803-3-3396-5875-5;28.31;1
Le Couloir de tous les mépris;Alexandre Bourgeois;1983;867-8-9578-1448-3;76.39;0
To a God Unknown;Maritza Stoltenberg Sr.;1969;879-3-0300-4919-9;34.68;5
La Discipline des orphelins;Mlle Ethan Chevalier;1997;017-1-0807-3104-1;24.06;8
Der eiserne Gustav;Baron Rafael Günther;2002;389-5-0119-2335-3;96.04;6
La Discipline des orphelins;Sacha Guillaume;2011;868-6-0986-1289-1;89.49;1
Im Westen nichts Neues;Tayler Meier;1960;722-3-1206-4187-6;19.96;8
Le Couloir de tous les mépris;Dupuis Hugo;2014;676-1-0948-7455-1;97.92;9
Everything is Illuminated;Arianna Tromp;2015;436-5-5508-4308-9;94.68;6
La Soumission comme passion;Pierre Perez;2011;254-3-3576-5089-3;20.64;8
Homo faber;Prof. Maxi Reppin;2009;630-4-6236-0004-5;17.57;7
