title;author;publicationyear;isbn;europrice;stock
La Soumission comme passion;M. Maëlys Meunier;2013;419-8-4219-5376-0;00.41;1
Bekenntnisse des Hochstaplers Felix Krull;Björn Kleeberg;2018;483-1-2040-0500-1;65.82;0
Pourquoi je mens ?;Prof Mael Gonzalez;2001;189-1-8914-1312-3;80.81;0
Die Dreigroschenoper;Hr. Mailin Wischek;1959;784-1-6884-1930-6;61.56;0
L'Odeur du sanglier;Dr Anaïs Picard;1960;198-1-4325-6369-5;62.17;5
Dance Dance Dance;Adriel Steuber;2016;071-6-6010-9865-1;15.76;8
L'Odeur du sanglier;Prof Mathilde Noel;2015;510-7-9682-3957-9;45.10;1
Traumnovelle/Die Braut;Vin Mathes;1953;239-5-8780-3509-2;72.28;5
Le Désir des femmes fortes;Noa Leclerc;2012;838-3-0730-9918-9;80.79;9
Ansichten Eines Clowns;Prof. Dr. Ina Blaschek;2012;915-6-9226-5141-0;82.00;9
La progéniture du mal;Alexandre Girard;2019;588-2-1901-8329-0;49.15;4
Frequent Hearses;Estevan Lakin;2002;274-0-7858-3367-2;19.82;0
La progéniture du mal;M. Théo Noel;2006;114-9-2604-7514-5;08.90;7
Der Besuch der alten Dame;Isabel Nabein;1988;235-7-3631-5294-2;44.06;6
L'Odyssée invisible;Maeva Julien;1990;205-1-3017-9030-1;15.21;4
Die Leiden des jungen Werther;Freiherr Rieke Schielke;2004;699-1-1085-0240-3;02.98;0
L'Odyssée invisible;Maeva Lefevre;1947;926-2-3176-9381-6;42.43;9
The Wings of the Dove;Wanda Jerde;2001;009-2-3053-2043-2;87.14;1
Pourquoi je mens ?;Louis Lemoine;2001;282-8-7860-4328-2;38.91;0
Romulus der Große;Nela von der Nicolay;2011;435-0-4215-0101-7;58.96;7
Le Désir des femmes fortes;Dupont Adrien;1981;284-5-4716-4256-6;79.25;1
Sterbender Cato;Henrik Brand;1964;461-3-0292-7160-6;29.63;0
La progéniture du mal;Enzo Duval;1975;543-3-3835-5748-9;41.16;4
In a Dry Season;Jailyn Harris II;2013;292-9-6273-7904-6;88.55;8
Le Couloir de tous les mépris;Prof Mattéo Perrot;2005;499-5-7374-2575-5;16.78;3
Das steinerne Herz;Leila von Tress;2002;952-4-6571-0790-1;26.65;5
L'Odyssée invisible;Fernandez Lou;1981;266-6-4835-5707-3;48.95;7
Das Schiff Esperanza;Niklas Gerson;2003;081-0-2745-7722-5;75.59;7
Le Couloir de tous les mépris;Mme Jeanne Lucas;2016;192-3-2172-6846-7;64.48;0
The Heart Is a Lonely Hunter;Mrs. Cade Quigley;2000;751-9-9954-2987-8;02.57;4
La Promise du voyeur;Prof Jade Moreau;2010;046-5-0726-9521-4;41.21;2
Das steinerne Herz;Ilyas vom Filipowski;2014;400-3-1414-3683-4;67.58;8
Pourquoi je mens ?;Antoine Perrot;2003;736-1-7268-8038-3;76.30;5
Italienische Reise;Freiherrin Valentina zu Dombrowski;1965;234-5-6694-7922-7;65.12;3
La Promise du voyeur;Bourgeois Enzo;2006;179-7-7520-2916-9;83.40;0
The Moon by Night;Dannie Johnson;2016;545-0-7935-6665-3;09.75;5
La Peau des savants;Dr Léa Roger;2018;966-3-5559-5939-7;74.45;1
Die verlorene Ehre der Katharina Blum;Prof. Steve Zaczkiewicz;1954;629-3-4613-9377-4;17.67;7
La Soumission comme passion;M. Axel Chevalier;2007;719-8-9123-6207-0;44.83;4
Bekenntnisse des Hochstaplers Felix Krull;Paula von Kupprion;2011;080-2-6413-7176-6;28.97;8
L'Odeur du sanglier;M. Lola Martin;2004;414-4-5335-8087-9;35.97;7
Waiting for the Barbarians;Sidney Grimes;2001;298-9-5814-6117-6;19.41;5
Le Couloir de tous les mépris;Mlle Louise Mercier;1950;717-1-6542-3945-6;86.95;2
Der Ausflug der toten Mädchen;Lewin von der Fahner;1973;336-6-4089-4293-5;26.66;9
La progéniture du mal;M. Mélissa Masson;2015;839-6-3425-8894-1;93.34;1
Hyperion oder der Eremit in Griechenland;Luke Onnen;2007;670-7-5169-0768-6;86.62;8
La Peau des savants;Dr Noémie Morin;1988;215-1-1462-5931-8;51.11;5
Unweaving the Rainbow;Reece Schimmel;1945;105-6-5520-9587-9;53.84;6
La Peau des savants;Dr Théo Durand;2010;292-8-5874-2565-0;41.87;2
Faust, Part I;Lina Maurer;1940;681-9-3918-0407-7;52.11;3
La Discipline des orphelins;Schmitt Alice;2008;052-8-7002-7648-6;79.72;7
Homo faber;Jermaine von Scheer;1968;444-2-6342-4423-5;59.35;9
Le Désir des femmes fortes;Louis Gerard;2014;391-2-7267-4229-1;17.52;9
The Torment of Others;Dr. Virginia Quitzon;1989;922-4-7773-4063-5;27.48;8
Le Couloir de tous les mépris;Théo Marchand;1972;320-1-5871-9306-0;33.79;1
Über das Studium der griechischen Poesie;Tuana Sewald;2014;424-0-1340-9631-5;61.99;8
Pourquoi je mens ?;Noa Blanc;2001;016-2-9695-6911-3;24.36;2
Die Leiden des jungen Werther;Daniela von Bak;2018;257-7-8094-0911-2;49.52;8
L'Odyssée invisible;Mme Camille Thomas;1943;844-1-8830-0620-2;00.72;3
The Heart Is Deceitful Above All Things;Mrs. Una Effertz;2015;497-2-4282-0621-4;47.51;3
Le Siècle de la rue voisine;Vidal Alicia;2007;821-6-0037-7101-3;77.97;5
Unterm Rad;Lenia von der Schmitz;2010;359-5-6371-2413-8;17.91;0
Le Couloir de tous les mépris;Hubert Léo;1948;668-5-5605-4038-9;74.05;9
Die verlorene Ehre der Katharina Blum;Freiherrin Linnea Hübl;2005;130-6-3924-3730-9;61.56;1
La Discipline des orphelins;Lefevre Chloé;1966;255-3-9121-9277-4;41.96;3
The Mirror Crack'd from Side to Side;Julianne Fadel;2006;153-5-1010-4526-7;94.68;1
Le Désir des femmes fortes;Romane Henry;2010;196-0-0185-5810-0;39.08;3
Woyzeck;Mary Dörner;2002;090-0-5005-4446-6;34.37;0
La Promise du voyeur;Manon Noel;1945;364-5-1328-4463-1;21.10;8
Der Prozess;Florentine Schneider;1952;591-9-5533-1779-2;15.40;5
La Peau des savants;Meyer Romane;1990;588-8-4940-4545-6;65.85;2
The Yellow Meads of Asphodel;Keyon Simonis;2007;416-0-5339-0720-4;54.40;2
L'Odeur du sanglier;Schneider Laura;1984;435-4-6387-5734-6;81.31;2
Hyperion oder der Eremit in Griechenland;Hr. Justin Woytkowska;2005;012-8-8346-9046-7;14.64;9
La progéniture du mal;Juliette Boyer;1949;298-1-6530-1514-5;98.35;0
Fabian;Hr. Andrea Möller;1968;399-6-5091-7712-2;19.08;4
La Soumission comme passion;Mme Noémie Prevost;1957;569-4-6318-7394-6;03.82;2
Stranger in a Strange Land;Mrs. Gisselle Schiller;2004;430-5-7923-4512-9;30.42;2
Le Désir des femmes fortes;Sacha Riviere;2016;502-7-8736-6998-6;59.36;3
Winnetou;Prof. Dennis Soller;2015;773-4-7058-2201-3;18.98;6
La progéniture du mal;Emilie Olivier;2004;779-2-1682-8046-2;54.34;3
Das Versprechen;Baron Lene Deerberg;2004;873-8-7960-9939-9;96.68;2
La Peau des savants;Zoe Marchand;1974;514-7-5207-9264-2;97.80;2
Vanity Fair;Heaven Hamill;1944;049-5-9108-1423-3;86.61;7
Pourquoi je mens ?;Renault Lisa;2004;927-8-5619-6638-2;10.53;8
Miss Sara Sampson;Alicia Linke;1976;743-9-7966-3449-2;28.92;1
L'Odyssée invisible;Lucas Maeva;2000;027-1-4101-6789-3;94.83;9
Paare, Passanten;Hr. Ilias Gottschalk;1952;593-3-0049-6667-3;62.18;4
La Peau des savants;Nicolas Barre;1997;028-1-9068-6640-3;11.00;0
Taming a Sea Horse;Jamey Jones;1941;418-3-6242-3586-5;95.20;9
L'Odyssée invisible;Brun Manon;2001;783-4-1421-6949-9;29.37;4
Hyperion oder der Eremit in Griechenland;Aleyna Hartlieb;2013;437-6-0525-3572-3;48.40;6
La Promise du voyeur;Fournier Ethan;2005;913-2-7056-6884-4;57.28;4
Panter, Tiger & Co.;Gräfin Dina zu Jacob;2003;896-1-9925-4811-6;77.67;8
Le Couloir de tous les mépris;M. Clara Brun;2004;827-3-7923-6114-3;22.66;3
As I Lay Dying;Jettie Stiedemann;1973;392-0-6459-2922-7;46.47;3
Pourquoi je mens ?;Alexis Perrin;2008;635-0-2370-3658-5;94.94;8
Die Box;Nicolai Döring;1966;469-0-4202-6633-8;59.71;5
La Promise du voyeur;Guillot Lina;2001;532-6-1136-2786-6;30.74;1
Das kalte Herz;Eren Ullmann;2018;462-5-9415-4978-8;49.48;2
L'Odyssée invisible;Mme Lisa Perez;2008;978-9-7076-3911-3;93.28;9
This Side of Paradise;Gertrude Brakus;1979;990-0-7352-3079-7;34.76;6
La Discipline des orphelins;Mme Lola Perez;1974;979-0-0072-7567-2;31.33;8
Homo faber;Oscar Schuhaj;2015;796-0-0496-9518-1;71.32;0
La Discipline des orphelins;Dr Antoine Francois;2015;322-0-1488-5491-7;69.72;3
Die Räuber;Viktoria Dengler;1993;224-0-4039-7904-7;25.61;2
Pourquoi je mens ?;Alice Roche;1949;019-1-9448-3705-3;90.56;8
Now Sleeps the Crimson Petal;Vernice Kozey;1950;990-7-8626-2786-2;15.78;7
Le Désir des femmes fortes;Moreau Lena;1996;190-1-9318-0470-6;43.56;5
Don Karlos;Graf Marcel Rokossa;1994;932-3-5888-6070-0;25.25;0
Le Désir des femmes fortes;Guerin Evan;2002;779-6-7430-5766-9;98.48;2
Des Teufels General;Lyn von Jaros;2003;820-2-0476-6724-0;91.13;8
Le Siècle de la rue voisine;M. Adam Bertrand;2017;138-1-2258-7422-7;68.79;6
The Doors of Perception;Glenda Smitham;2014;162-4-6704-7067-1;73.20;3
La Soumission comme passion;Roche Mathéo;2010;090-3-0489-9606-8;36.32;6
Schachnovelle;Colleen zu Rheder;1961;387-4-0245-7635-7;76.49;6
Pourquoi je mens ?;Riviere Lucas;1993;778-4-2815-4819-1;67.81;2
Die unendliche Geschichte;Graf Ramon von der Spöttel;2014;815-8-5754-2838-1;70.95;6
La Soumission comme passion;Lena Leclerc;1983;920-3-0518-9409-4;57.66;6
The Millstone;Ms. Lucious Okuneva;1977;694-3-2127-2250-2;42.74;1
La Peau des savants;Le gall Noémie;2016;873-2-0432-5993-0;04.84;9
Faserland;Jane Goedicke;2003;921-6-4879-3464-0;21.55;1
La Promise du voyeur;Jeanne Sanchez;1943;564-0-6984-7726-0;72.75;2
Der Richter und sein Henker;Zoey Einert;2003;250-0-9783-1553-4;05.81;1
Le Couloir de tous les mépris;Guerin Antoine;2004;716-9-4470-0429-2;09.09;5
Frequent Hearses;Boris Parisian PhD;2010;631-8-3277-9107-6;58.36;9
Le Couloir de tous les mépris;Masson Alicia;1957;587-8-4555-6201-1;42.62;7
Unterm Rad;Dr. Ava Kuschewitz;1953;495-0-0039-1386-2;32.75;0
La progéniture du mal;Francois Mattéo;2003;145-9-6887-8075-3;49.73;2
Der grüne Heinrich;Deniz Lax;1978;847-3-3426-0691-9;94.13;4
La Peau des savants;Maëlys Adam;1948;735-4-4883-0819-2;27.64;8
By Grand Central Station I Sat Down and Wept;Bart Baumbach;1956;655-8-0922-2567-1;33.37;9
La Soumission comme passion;Mlle Noa Adam;2008;022-6-4822-1316-8;36.76;8
Der Goldene Topf;Kerim Schwanitz;1942;191-5-8364-6301-3;76.23;3
La Discipline des orphelins;Mme Elisa Laine;1950;962-8-6289-9304-4;50.97;0
Die Welt als Wille & Wahn;Florian Herbrand;1964;710-2-0355-7160-2;46.91;0
L'Odeur du sanglier;Huet Maëlys;2012;862-7-5610-8862-9;89.16;9
The Grapes of Wrath;Mrs. Pete Altenwerth;2008;380-1-5396-4468-2;34.94;0
L'Odeur du sanglier;Fabre Zoe;1941;394-6-9183-6042-6;36.59;3
Heidi;Justus Wyludda;1967;767-7-6945-1605-3;17.34;0
La Discipline des orphelins;Prof Léa Paul;1992;983-7-2933-3274-7;77.03;0
Die Dreigroschenoper;Kay Bieler;1992;826-0-5225-7065-3;38.18;7
L'Odeur du sanglier;Andre Romane;1953;672-3-7435-4903-5;56.70;4
The Last Temptation;Olaf Hamill;1944;843-4-1097-4213-9;26.06;5
La Peau des savants;Alicia Mercier;2013;478-9-5893-4258-0;70.15;6
Der Mann ohne Eigenschaften;Yara Ghosh;2018;938-4-7862-0436-1;79.17;2
L'Odeur du sanglier;Prevost Thomas;1989;591-4-0268-0678-5;98.04;9
Der Mann ohne Eigenschaften;Prof. Dr. Lilian Lindenmayer;1988;967-1-9632-9901-5;18.48;6
La Promise du voyeur;Laine Valentin;1978;603-3-9133-9182-1;64.39;1
Unweaving the Rainbow;Kaelyn Mosciski;1987;102-5-2577-8114-3;20.56;9
Le Siècle de la rue voisine;Charles Justine;2016;943-4-0070-4550-7;51.04;9
Die Lehre der Sainte-Victoire;Graf Lucia von der Kunz;2007;725-5-1132-7332-6;01.46;5
Le Couloir de tous les mépris;M. Elisa Mathieu;2017;934-4-7934-6437-8;72.81;9
Winnetou;Prof. Dr. Alice Gabler;1964;831-1-4064-4082-8;57.30;6
La Peau des savants;Noa Andre;1987;975-5-1874-8245-7;31.11;1
Consider Phlebas;Alvah Sporer;2015;913-0-6169-8388-8;16.05;8
Le Désir des femmes fortes;Charles Laura;1962;549-0-4508-3822-2;89.12;2
Deutschland. Ein Wintermärchen;Graf Christopher von Günz;2015;341-1-3625-2305-4;63.71;5
La progéniture du mal;Victor Muller;1971;053-5-2915-5323-7;49.11;7
Reigen;Loris Fust;2011;852-9-4354-7569-2;39.45;6
La progéniture du mal;Perrot Arthur;2010;642-7-7305-4847-0;26.00;9
Those Barren Leaves, Thrones, Dominations;Ms. Brown Schiller;1953;986-5-0026-2129-9;24.38;3
La Promise du voyeur;Dr Maëlle Vincent;2005;744-1-3729-8937-6;05.02;9
Die Waffen nieder!;Roman von Forst;2000;587-4-1190-9052-4;77.55;0
La Promise du voyeur;Moreau Lena;2013;033-8-3871-9425-0;81.05;1
Wilhelm Tell;Fr. Matthis Lindenmayer;2003;529-4-4549-4522-4;16.18;3
L'Odyssée invisible;Adrien Julien;1984;064-5-4558-6537-0;74.40;9
The Moving Finger;Mr. Kailey Jacobs;1970;816-2-1906-2849-8;37.33;7
La Promise du voyeur;M. Kylian Da silva;1992;348-5-7390-0948-3;28.89;0
Homo faber;Celine zu Hassfeld;2012;257-1-4783-7512-3;13.43;9
Le Désir des femmes fortes;Prof Noémie Roux;1961;264-6-2585-8251-3;57.40;1
Die Buddenbrooks;Lucie Hackbusch;1967;299-3-1656-5002-8;57.52;9
Pourquoi je mens ?;Eva Nguyen;1948;803-3-0850-8945-4;05.99;5
Butter In a Lordly Dish;Mr. Clovis Luettgen;2014;580-6-9254-1140-3;42.98;2
La Peau des savants;Yanis Faure;1969;884-3-8562-7747-8;90.29;6
Berlin Alexanderplatz;Ina von der Burkhardt;1959;021-6-4418-6206-1;37.01;6
La Promise du voyeur;Clémence Lucas;2009;257-8-2194-2253-6;43.59;5
Bekenntnisse des Hochstaplers Felix Krull;Prof. Dr. Dr. Clarissa Kass;2007;459-4-7031-3206-4;86.46;0
L'Odyssée invisible;Colin Lilou;1967;775-0-4616-1429-7;38.95;8
The House of Mirth;Rico Hahn;2013;930-9-2147-9576-6;37.81;2
L'Odeur du sanglier;Thomas Maeva;2004;561-3-9571-4563-5;35.53;7
Die zärtlichen Schwestern;Nikita Schildhauer;2003;634-5-1103-1493-3;23.41;6
Le Siècle de la rue voisine;Joly Alexandre;2003;568-8-9440-5686-6;28.36;6
Der Tor und der Tod;Miguel Schwanbeck;2017;946-6-0699-3508-8;45.42;5
La Discipline des orphelins;Mme Célia Roche;2006;538-0-0312-3560-4;40.82;5
A Monstrous Regiment of Women;Blaise Dooley;1995;674-5-4352-4459-8;82.11;2
Pourquoi je mens ?;Prevost Clément;2012;041-6-6365-6170-3;77.64;5
Jahrestage;Freiherrin Jill Decker;1947;377-9-7771-1012-8;22.23;6
La Soumission comme passion;Lefebvre Marie;1942;033-0-8520-8196-2;30.56;3
Der Verdacht;Graf Anastasia Wiebe;1965;828-1-8376-8415-3;09.20;8
La Soumission comme passion;Prof Antoine Michel;1993;793-1-7746-6855-5;51.08;8
Edna O'Brien;Dax Bogan III;1973;253-5-3991-6243-8;46.80;8
Le Siècle de la rue voisine;Maëlys Faure;1992;904-0-7648-7054-8;57.41;2
Der zerbrochene Krug;Nevio Golomski;1983;828-9-6187-8147-8;09.96;2
La Promise du voyeur;Rayan Lucas;2005;997-5-7585-2708-6;39.20;7
Die unendliche Geschichte;Baronin Marina von Menga;1947;989-4-7916-2093-0;10.35;4
Le Désir des femmes fortes;Leclercq Théo;2008;867-2-7860-4906-6;96.94;6
Time of our Darkness;Diego VonRueden DVM;2011;664-3-1071-3870-9;40.35;8
L'Odeur du sanglier;Dr Maëlle Moreau;2003;796-1-8576-8745-3;23.17;2
Der zerbrochene Krug;Fiona zu Flottmann;2008;332-6-0866-5786-8;25.21;2
L'Odeur du sanglier;Maëlys Schneider;2002;665-2-2657-9512-8;26.69;2
Atemschaukel;Kaja Dieckmann;2010;688-0-2013-6551-1;25.67;1
L'Odeur du sanglier;Garcia Rayan;2006;822-6-6591-7896-2;24.46;1
Fear and Trembling;Mrs. Doris Gutkowski;2004;755-6-4164-7997-2;36.28;1
L'Odyssée invisible;M. Noémie Remy;2006;878-5-7363-9271-6;66.05;4
Der eiserne Gustav;Lene von der Oeser;1959;128-2-2652-4040-4;93.74;6
La Promise du voyeur;Justine Leroux;1963;037-9-3877-4509-9;02.22;2
Die Dreigroschenoper;Gräfin Elisa Siebert;1971;285-0-0212-5219-2;78.82;2
La Promise du voyeur;Arthur Morel;1989;113-8-6887-2381-2;76.90;6
Carrion Comfort;Petra Kihn;1961;210-5-0304-3631-3;46.18;5
Pourquoi je mens ?;Maxime Meunier;2001;865-1-9508-8029-8;64.95;9
Deutschland. Ein Wintermärchen;Jacqueline Herrmann;2015;947-4-7628-4318-5;03.25;1
L'Odeur du sanglier;Mlle Pauline Pons;2002;034-7-7036-8799-1;36.75;4
Tödliche Versprechen/Das Imperium der Wölfe;Gräfin Milena Koderisch;1987;556-2-5804-1980-6;70.87;8
La Promise du voyeur;Mme Noémie Muller;1976;233-9-4051-4496-5;61.61;8
Now Sleeps the Crimson Petal;Carmela Terry;2002;073-0-2442-1209-0;88.75;4
La Peau des savants;Jade Paris;2007;844-2-3953-6669-6;97.98;3
Italienische Reise;Robert Holzdeppe;1941;340-7-7697-6103-8;14.35;2
La Promise du voyeur;Gaillard Nathan;2012;945-9-5285-4191-0;23.16;4
Die Lehre der Sainte-Victoire;Dr. Hans Priemer;2005;869-7-7159-1871-7;19.24;5
Le Siècle de la rue voisine;Perrot Quentin;1978;084-4-9376-7719-1;61.97;9
Frequent Hearses;Tara Rippin;2006;469-0-8337-5147-6;98.58;4
Le Désir des femmes fortes;Royer Carla;1973;436-5-0433-7895-8;02.27;6
Mutter Courage und ihre Kinder;Gräfin Kimi Bunjes;2011;647-9-0420-4147-2;25.55;0
La Soumission comme passion;Pierre Charlotte;2001;459-7-4498-6855-0;58.96;1
Der Ausflug der toten Mädchen;Dr. Maxi Lenfers;1970;561-4-5145-4139-6;07.69;8
La Discipline des orphelins;Morel Chloé;2014;559-7-4056-4255-3;09.03;5
Noli Me Tangere;Chauncey Windler V;1947;931-8-2857-8905-1;15.77;2
Le Désir des femmes fortes;Victor Deschamps;2012;531-8-9876-7770-2;37.09;2
Die unendliche Geschichte;Graf Colin Wichmann;2004;039-4-4159-9241-7;70.60;5
L'Odeur du sanglier;Mme Lina Mercier;1995;301-5-5407-1354-6;09.93;9
Über das Studium der griechischen Poesie;Emanuel Cierpinski;1986;446-4-1394-9278-1;32.38;2
L'Odyssée invisible;Hugo Morin;1955;608-3-0878-1126-6;47.99;6
An Acceptable Time;Milo Koch;2015;412-7-3381-9983-4;41.43;9
Le Couloir de tous les mépris;Paul Legrand;2011;369-1-6682-1819-4;45.36;8
Ein fliehendes Pferd;Benedikt Menga;2015;743-8-5704-0504-6;15.30;3
Le Couloir de tous les mépris;Breton Thomas;2004;641-1-0647-0708-4;81.44;1
Mephisto;Adam Kleeberg;1954;786-4-0856-5284-9;60.11;1
L'Odyssée invisible;Dumont Lucie;2012;396-7-9150-8452-9;21.50;3
Many Waters;Josie Anderson;2003;788-9-0194-7536-3;23.45;1
L'Odeur du sanglier;Léo Leroux;2018;211-6-5804-9219-9;68.98;2
Die Aufzeichnungen des Malte Laurids Brigge;Omar Burkhard;1982;257-0-0061-9257-9;74.13;1
Le Siècle de la rue voisine;Guillaume Pauline;1988;925-3-4930-7199-1;87.93;7
Sansibar oder der letzte Grund;Hanna Tivontschik;1975;538-8-7320-3405-5;06.03;4
La progéniture du mal;Zoe Gerard;1942;513-0-7939-7302-5;16.51;7
Recalled to Life;Nicola Langworth;1962;122-2-9487-3224-6;00.31;5
La progéniture du mal;Nguyen Noa;1974;039-9-5366-7676-4;06.24;1
Der Steppenwolf;Etienne Fenske;2006;509-3-3849-3676-0;23.58;3
Le Couloir de tous les mépris;Prof Hugo Duval;2011;021-9-6021-3084-6;36.15;9
Das Boot;Baron Ecrin vom Stengl;1955;336-4-8484-9293-5;69.88;5
La Soumission comme passion;Mlle Mathéo Petit;2012;614-9-5023-0323-4;28.81;8
All the King's Men;Stephanie Ankunding;2008;058-8-8510-0946-3;21.72;9
Le Siècle de la rue voisine;Lemaire Juliette;1975;274-2-0567-4202-6;68.53;9
Ansichten Eines Clowns;Eva Nerius;1947;826-4-2493-3215-9;52.14;2
Le Siècle de la rue voisine;Rousseau Axel;2000;372-4-0548-0300-6;51.06;2
Andorra;Jack Konieczny;2008;231-7-6475-1153-9;67.96;0
La progéniture du mal;Muller Romain;2016;375-5-7319-5585-5;63.28;4
Recalled to Life;Jamel Stamm;2011;853-8-2358-1472-4;84.05;2
L'Odeur du sanglier;Caron Louis;2003;375-7-7851-7966-8;86.66;4
Italienische Reise;Baron Levin Pinnock;2015;320-2-3743-9675-2;90.14;1
La Discipline des orphelins;Mme Alicia Fabre;2006;526-5-4278-7170-9;98.22;2
Der Ausflug der toten Mädchen;Graf Taylor Wollmann;2006;152-9-3303-8102-8;44.85;5
Pourquoi je mens ?;Roger Clara;1956;539-1-8727-3030-0;70.19;2
For Whom the Bell Tolls;Amanda Bradtke II;2009;288-8-4758-1710-4;76.32;2
Pourquoi je mens ?;Martinez Mélissa;2009;607-5-5071-3740-6;40.69;0
Der Verdacht;Janne Figura;1954;182-5-6088-5259-1;33.93;8
La Discipline des orphelins;Romain Guillaume;2011;702-2-7764-4893-1;60.92;8
Winnetou II;Eren Hehl;2015;762-4-7758-4421-8;61.41;1
Pourquoi je mens ?;M. Ambre Charpentier;2012;369-9-7860-9700-4;77.06;4
All Passion Spent;Miguel Ebert IV;2018;260-4-3060-8141-7;21.66;4
L'Odeur du sanglier;Sarah Royer;1978;415-2-8187-6533-9;55.99;2
Das steinerne Herz;Jolie Lindner;2016;878-6-4700-0377-0;25.85;1
L'Odeur du sanglier;Antoine Girard;1968;176-2-6156-1021-0;59.80;5
Fabian;Freiherr Marten Fricke;1977;321-4-9387-4533-9;09.22;2
Le Désir des femmes fortes;Vincent Evan;1969;490-6-1881-9235-9;60.35;5
The Last Temptation;Cody Muller;1969;778-5-5965-8838-3;86.90;3
L'Odeur du sanglier;Mattéo Louis;1944;495-1-6446-5868-8;54.24;8
Der Goldene Topf;Gräfin Lola Mathiszik;1976;642-6-4016-1258-9;41.10;0
La Promise du voyeur;Mme Victor Thomas;1968;600-0-8345-4444-1;11.83;9
Der Ausflug der toten Mädchen;Tarja Wolff;1957;835-4-7052-0277-3;64.02;4
La Peau des savants;Nathan Roux;1986;916-1-3407-9662-5;96.02;3
Françoise Sagan;Zena Legros;2018;370-7-8335-1927-7;04.20;0
Le Couloir de tous les mépris;Mathis Lecomte;1971;711-3-9560-0140-5;75.29;5
Frühlings Erwachen;Joseph Beyer;2016;299-2-0849-7784-4;95.63;1
La progéniture du mal;Mathis Guillaume;1996;099-5-4790-6364-2;21.82;3
Die neuen Leiden des jungen Werthers;Gräfin Jolina Reinke;2006;819-4-9429-8009-8;18.58;1
L'Odeur du sanglier;Meyer Raphaël;2007;446-9-6912-0497-9;28.89;5
I Know Why the Caged Bird Sings;Keith Altenwerth;2007;559-2-5574-8602-6;81.46;4
La progéniture du mal;Nathan Dupuis;2015;924-5-1862-0413-0;00.10;2
Winnetou II;Baron Valentin Saile;1994;569-2-5602-4159-9;87.29;7
La Soumission comme passion;Lucas Breton;2015;141-4-9237-2461-0;49.50;8
Mutter Courage und ihre Kinder;Frida Hepperle;2006;622-4-0986-7661-3;25.24;3
La Promise du voyeur;Charlotte Hubert;1957;721-6-0820-1253-9;30.15;4
The Torment of Others;Steve Schowalter Sr.;2008;379-6-9339-5986-7;65.78;5
Le Siècle de la rue voisine;M. Lucie Guillaume;1996;651-8-1900-5612-0;71.59;3
Stolz und Vorurteil;Freiherr Tamara Hasler;2014;397-4-7045-1833-3;84.09;7
L'Odyssée invisible;Rey Alexis;2010;731-7-6747-7041-7;75.85;0
Wer einmal aus dem Blechnapf frisst;Sebastian Spahn;2008;534-6-8012-2460-6;17.16;5
L'Odyssée invisible;Mlle Mael Brunet;1952;683-9-2712-5863-1;11.09;4
Clouds of Witness;Dianna Rogahn;2019;291-6-1975-0153-3;91.29;5
La Soumission comme passion;Kylian Dupont;1967;555-9-5502-1384-4;64.90;6
Lieutenant Gustl;Abdullah Michel;2004;210-9-3112-5585-2;06.55;9
Le Couloir de tous les mépris;Prof Mattéo Colin;1945;773-1-9412-4596-4;62.79;7
Helden wie wir;Graf Karoline Urbansky;1982;398-7-8472-4525-1;70.66;8
La Soumission comme passion;Robin Maëlys;1994;930-6-6740-4307-9;06.31;7
O Jerusalem!;Dr. Sophie Bailey;1961;206-9-4052-5211-0;95.98;5
L'Odeur du sanglier;Léa Cousin;1959;951-4-5628-9396-5;52.52;2
Frühlings Erwachen;Livia Wezel;1985;892-9-0642-4354-6;38.82;0
La Soumission comme passion;Mathilde Baron;1966;241-6-4723-2147-4;47.00;6
Heinrich von Ofterdingen;Michael Jürgens;1954;757-9-9378-6364-3;87.20;1
L'Odyssée invisible;Victor Schneider;1965;404-5-4525-5775-0;59.86;1
A Monstrous Regiment of Women;Ruby Ryan;2001;138-8-6720-9664-0;74.35;8
L'Odyssée invisible;Dr Adrien Fernandez;1964;209-7-7436-3110-9;29.05;6
Die Leiden des jungen Werther;Betty Lohre;1958;413-1-6224-0649-9;47.82;9
La Soumission comme passion;Martin Romain;1940;030-9-4475-0663-8;99.94;4
Der Zauberberg;Baronin Laureen Schimmer;2019;494-3-9251-9761-9;90.51;7
