title;author;publicationyear;isbn;europrice;stock
La Promise du voyeur;Carla Chevalier;2012;739-1-9721-8048-2;49.01;5
Look to Windward;Korbin Roberts;2003;092-9-4795-3475-2;06.39;4
L'Odeur du sanglier;Antoine Noel;1978;145-4-5836-3492-7;39.40;5
Die zärtlichen Schwestern;Gräfin Marek zu Kurrat;2013;677-3-4157-4086-0;02.22;7
La Peau des savants;Océane Aubert;1958;747-4-0169-1783-3;86.63;3
Also sprach Zarathustra;Baron Tara von der Pingpank;1998;450-7-3106-6095-7;36.96;8
La Peau des savants;Berger Adrien;1984;334-3-4711-8720-2;84.48;8
Waiting for the Barbarians;Mohamed Windler;2005;969-1-9658-0852-0;74.93;6
Le Désir des femmes fortes;Chloé Fabre;1999;334-4-0125-4563-3;06.35;5
Der Schimmelreiter;Freiherr Amir Gutowicz;2012;661-1-1181-5766-9;29.56;5
La progéniture du mal;Prof Valentin Robert;2008;560-2-7356-8121-1;16.66;1
Ehen in Philippsburg;Luise Koubaa;2004;629-1-7162-1098-4;74.85;5
La progéniture du mal;M. Adam Cousin;1994;611-5-9467-5924-3;13.91;8
The Last Temptation;Mr. Skyla Smith;2003;274-4-9619-8479-3;38.65;7
Le Couloir de tous les mépris;Paul Julien;1954;909-6-3366-5390-8;10.45;4
Ganz unten;Toni Goldbeck;2001;744-4-4987-1044-7;87.75;0
La progéniture du mal;Enzo Da silva;1965;403-0-4713-5090-9;14.73;3
Das kalte Herz;Kai Göckeritz;1954;942-9-8479-5889-6;97.27;8
La Peau des savants;Mlle Louise Bonnet;1958;820-4-6955-6965-0;82.24;5
After Many a Summer Dies the Swan;Julia Little;2013;246-3-2883-7346-0;70.64;2
Pourquoi je mens ?;Pierre Nguyen;1943;550-7-9842-8355-7;93.72;9
Mutter Courage und ihre Kinder;Mariella von der Dörner;1978;816-4-1601-6415-9;80.92;1
L'Odeur du sanglier;Louis Caron;1955;340-7-1911-8328-9;08.18;1
Till Eulenspiegel;Jeremias Hackbusch;1975;343-4-8407-0275-1;59.76;6
La Peau des savants;Bernard Alexandre;2015;633-7-4930-1051-1;12.64;8
The Golden Apples of the Sun;Earline Feest;2006;177-2-1367-0626-1;48.07;4
Le Couloir de tous les mépris;Leroux Alexandre;1955;539-9-6169-3124-2;78.38;8
Jedermann;Emely Schüppel;1969;090-3-9608-0640-0;16.47;5
Le Couloir de tous les mépris;Lena Jacquet;2014;774-8-4352-5575-9;16.06;6
Tauben im Gras;Annie Tillack;2010;533-6-0962-5770-2;55.66;4
L'Odeur du sanglier;Mael Joly;1951;332-4-3357-9049-2;61.24;6
The Wings of the Dove;Joshua Tillman;1974;577-2-4828-2158-5;99.91;3
L'Odyssée invisible;M. Ambre Dumas;1997;111-9-5039-0306-8;41.15;1
Lenz;Gräfin Maya Loy;1976;013-4-0292-0694-4;97.91;5
L'Odyssée invisible;Moreau Maeva;2018;170-6-4951-9331-1;71.82;8
Der arme Spielmann;Lean zu Oeser;1966;139-2-1312-0447-8;55.31;9
Le Siècle de la rue voisine;Marie Lucie;2003;230-0-8819-4010-9;92.26;2
Carrion Comfort;Angel Collier;2008;209-1-7372-8214-1;00.69;4
La Peau des savants;M. Alexandre Bonnet;1982;701-3-7234-0953-9;18.03;3
Tauben im Gras;Jermaine Kúhn;2003;328-1-9556-3406-9;96.67;2
Le Désir des femmes fortes;Fontaine Benjamin;1996;496-4-4150-7486-6;63.80;2
Till Eulenspiegel;Tamino Kempe;1961;497-2-0682-1467-1;65.78;2
Le Siècle de la rue voisine;Jules Dupuy;2014;382-9-1462-4548-5;98.65;2
Vanity Fair;Alda Durgan;2005;949-2-9280-5234-5;77.93;2
La Discipline des orphelins;Mohamed Barre;1992;475-5-6834-3243-6;01.51;9
Der eiserne Gustav;Graf Niklas Tietze;1971;799-3-3794-1812-5;25.71;9
La Promise du voyeur;Nicolas Noémie;1990;274-5-3167-9879-5;36.21;3
Leben des Galilei;Mohamed vom Metzner;1998;886-9-2011-9034-7;49.09;3
La Soumission comme passion;Joly Alice;2007;669-4-2831-8202-8;85.63;3
A Summer Bird-Cage;Dr. Kris Steuber;1942;668-4-6090-7752-6;69.46;2
La Discipline des orphelins;Mlle Victor Noel;1981;267-9-9589-8040-0;94.91;5
Die Box;Lucia von Buchrucker;2017;921-2-6922-7655-8;67.49;9
La Promise du voyeur;Giraud Ines;2017;160-2-1869-0755-7;75.07;1
Winnetou;Prof. Fabien Dreier;2007;408-2-2558-6628-3;04.60;7
L'Odeur du sanglier;Giraud Raphaël;1968;539-7-3943-8225-9;83.57;7
The Mirror Crack'd from Side to Side;Eileen Langworth;2011;665-0-0938-1416-6;53.75;4
Pourquoi je mens ?;Gabriel Faure;2006;003-9-4317-3490-3;85.13;2
Ende einer Dienstfahrt;Freiherr Kerem von der Gross;1956;950-9-1589-1610-1;03.73;2
La Soumission comme passion;Dr Louna Fleury;2014;248-7-0719-4759-7;88.52;0
Die Dreigroschenoper;Fr. Marcel Karsten;2007;170-4-8507-8790-3;27.52;3
L'Odyssée invisible;Dumas Tom;2001;857-7-6206-4263-2;28.68;6
Great Work of Time;Teagan Schumm;1990;980-0-8379-4924-1;68.55;3
La Peau des savants;Mme Rayan Perrot;1979;380-3-4412-3422-9;30.07;9
Der Vulkan;Cedric Hohn;2006;520-4-0856-2122-0;94.61;5
L'Odeur du sanglier;Célia Lefevre;2002;820-7-4737-1678-3;08.40;8
Die Physiker;Mariella John;2013;990-7-0937-7161-3;50.34;5
La Peau des savants;M. Elisa Leroy;1941;180-2-0615-6278-0;22.68;7
The Glory and the Dream;Dr. Arvel Haley;1960;065-3-4028-1308-5;39.91;0
La Promise du voyeur;Deschamps Nathan;2016;932-7-6403-2765-3;01.41;1
Narziss und Goldmund;Freiherr Inga von Venghaus;2015;844-8-3673-6644-6;49.76;0
Le Siècle de la rue voisine;Adrien Renaud;2008;155-2-1537-6172-9;49.36;8
Nathan der Weise;Gräfin Cedrik von John;2015;148-4-4252-8921-9;65.47;5
La Discipline des orphelins;Zoe Fournier;1993;113-3-0473-4661-8;71.58;5
The Doors of Perception;Colton Kris Sr.;2006;551-4-7853-2476-4;51.90;3
L'Odyssée invisible;Clement Alice;2017;144-7-8442-9744-3;58.09;6
Das Schiff Esperanza;Jenna von Schuermann;2019;234-8-0760-7063-7;79.02;7
Le Désir des femmes fortes;Maxence Menard;1945;222-9-9367-5662-1;46.26;9
Till Eulenspiegel;Mette Greger;1944;156-4-7677-0057-3;88.08;6
La Promise du voyeur;Prof Mael Boyer;2008;367-6-9824-4262-1;87.79;9
Fear and Trembling;Brice Bosco;1983;222-5-5545-1279-1;48.40;0
La progéniture du mal;Jacquet Quentin;1996;658-0-5582-3777-8;63.17;1
Die Blechtrommel;Gräfin Malik Grau;1970;270-4-0796-7620-1;59.55;4
L'Odyssée invisible;Prof Maëlys Gautier;1959;755-3-7264-2170-7;16.29;1
Der Spaziergang;Jarno Naumann;1954;644-7-0467-3735-9;88.91;4
Le Siècle de la rue voisine;Blanc Julien;1965;702-6-2541-7856-1;08.72;3
Fear and Trembling;Antonetta Stroman;2000;745-5-0272-3663-6;41.87;4
Pourquoi je mens ?;Julie Noel;2014;994-7-4303-6032-4;55.25;9
Homo faber;Leo Ne;1970;347-1-8871-9076-8;91.14;2
La Soumission comme passion;Raphaël Lemoine;1981;444-5-7929-0248-9;49.46;4
Der Spaziergang;Franziska Mensing;2018;108-5-0239-1689-4;51.09;5
Pourquoi je mens ?;Mme Hugo Gautier;2010;775-5-7094-5477-1;66.09;6
In Death Ground;Dr. Lesly Bartell;2014;910-8-7123-3232-2;53.19;2
La Discipline des orphelins;Girard Maëlle;2014;555-1-9105-6902-6;51.56;6
Don Karlos;Jim Crews;2019;157-8-0317-0272-0;52.91;6
La Peau des savants;Rodriguez Théo;1947;665-8-5270-4452-8;98.69;6
Der Spaziergang;Freiherrin Eddi Kulimann;2017;252-9-6254-7623-3;70.71;1
Le Siècle de la rue voisine;Gaillard Quentin;2014;703-5-7470-8842-6;81.31;6
Blue Remembered Earth;Mr. Lexus Ritchie;1972;840-9-4015-0084-0;46.06;3
La Soumission comme passion;M. Maëlys Meunier;2013;419-8-4219-5376-0;00.41;1
Bekenntnisse des Hochstaplers Felix Krull;Björn Kleeberg;2018;483-1-2040-0500-1;65.82;0
Pourquoi je mens ?;Prof Mael Gonzalez;2001;189-1-8914-1312-3;80.81;0
Die Dreigroschenoper;Hr. Mailin Wischek;1959;784-1-6884-1930-6;61.56;0
L'Odeur du sanglier;Dr Anaïs Picard;1960;198-1-4325-6369-5;62.17;5
Dance Dance Dance;Adriel Steuber;2016;071-6-6010-9865-1;15.76;8
L'Odeur du sanglier;Prof Mathilde Noel;2015;510-7-9682-3957-9;45.10;1
Traumnovelle/Die Braut;Vin Mathes;1953;239-5-8780-3509-2;72.28;5
Le Désir des femmes fortes;Noa Leclerc;2012;838-3-0730-9918-9;80.79;9
Ansichten Eines Clowns;Prof. Dr. Ina Blaschek;2012;915-6-9226-5141-0;82.00;9
La progéniture du mal;Alexandre Girard;2019;588-2-1901-8329-0;49.15;4
Frequent Hearses;Estevan Lakin;2002;274-0-7858-3367-2;19.82;0
La progéniture du mal;M. Théo Noel;2006;114-9-2604-7514-5;08.90;7
Der Besuch der alten Dame;Isabel Nabein;1988;235-7-3631-5294-2;44.06;6
L'Odyssée invisible;Maeva Julien;1990;205-1-3017-9030-1;15.21;4
Die Leiden des jungen Werther;Freiherr Rieke Schielke;2004;699-1-1085-0240-3;02.98;0
L'Odyssée invisible;Maeva Lefevre;1947;926-2-3176-9381-6;42.43;9
The Wings of the Dove;Wanda Jerde;2001;009-2-3053-2043-2;87.14;1
Pourquoi je mens ?;Louis Lemoine;2001;282-8-7860-4328-2;38.91;0
Romulus der Große;Nela von der Nicolay;2011;435-0-4215-0101-7;58.96;7
Le Désir des femmes fortes;Dupont Adrien;1981;284-5-4716-4256-6;79.25;1
Sterbender Cato;Henrik Brand;1964;461-3-0292-7160-6;29.63;0
La progéniture du mal;Enzo Duval;1975;543-3-3835-5748-9;41.16;4
In a Dry Season;Jailyn Harris II;2013;292-9-6273-7904-6;88.55;8
Le Couloir de tous les mépris;Prof Mattéo Perrot;2005;499-5-7374-2575-5;16.78;3
Das steinerne Herz;Leila von Tress;2002;952-4-6571-0790-1;26.65;5
L'Odyssée invisible;Fernandez Lou;1981;266-6-4835-5707-3;48.95;7
Das Schiff Esperanza;Niklas Gerson;2003;081-0-2745-7722-5;75.59;7
Le Couloir de tous les mépris;Mme Jeanne Lucas;2016;192-3-2172-6846-7;64.48;0
The Heart Is a Lonely Hunter;Mrs. Cade Quigley;2000;751-9-9954-2987-8;02.57;4
La Promise du voyeur;Prof Jade Moreau;2010;046-5-0726-9521-4;41.21;2
Das steinerne Herz;Ilyas vom Filipowski;2014;400-3-1414-3683-4;67.58;8
Pourquoi je mens ?;Antoine Perrot;2003;736-1-7268-8038-3;76.30;5
Italienische Reise;Freiherrin Valentina zu Dombrowski;1965;234-5-6694-7922-7;65.12;3
La Promise du voyeur;Bourgeois Enzo;2006;179-7-7520-2916-9;83.40;0
The Moon by Night;Dannie Johnson;2016;545-0-7935-6665-3;09.75;5
La Peau des savants;Dr Léa Roger;2018;966-3-5559-5939-7;74.45;1
Die verlorene Ehre der Katharina Blum;Prof. Steve Zaczkiewicz;1954;629-3-4613-9377-4;17.67;7
La Soumission comme passion;M. Axel Chevalier;2007;719-8-9123-6207-0;44.83;4
Bekenntnisse des Hochstaplers Felix Krull;Paula von Kupprion;2011;080-2-6413-7176-6;28.97;8
L'Odeur du sanglier;M. Lola Martin;2004;414-4-5335-8087-9;35.97;7
Waiting for the Barbarians;Sidney Grimes;2001;298-9-5814-6117-6;19.41;5
Le Couloir de tous les mépris;Mlle Louise Mercier;1950;717-1-6542-3945-6;86.95;2
Der Ausflug der toten Mädchen;Lewin von der Fahner;1973;336-6-4089-4293-5;26.66;9
La progéniture du mal;M. Mélissa Masson;2015;839-6-3425-8894-1;93.34;1
Hyperion oder der Eremit in Griechenland;Luke Onnen;2007;670-7-5169-0768-6;86.62;8
La Peau des savants;Dr Noémie Morin;1988;215-1-1462-5931-8;51.11;5
Unweaving the Rainbow;Reece Schimmel;1945;105-6-5520-9587-9;53.84;6
La Peau des savants;Dr Théo Durand;2010;292-8-5874-2565-0;41.87;2
Faust, Part I;Lina Maurer;1940;681-9-3918-0407-7;52.11;3
La Discipline des orphelins;Schmitt Alice;2008;052-8-7002-7648-6;79.72;7
Homo faber;Jermaine von Scheer;1968;444-2-6342-4423-5;59.35;9
Le Désir des femmes fortes;Louis Gerard;2014;391-2-7267-4229-1;17.52;9
The Torment of Others;Dr. Virginia Quitzon;1989;922-4-7773-4063-5;27.48;8
Le Couloir de tous les mépris;Théo Marchand;1972;320-1-5871-9306-0;33.79;1
Über das Studium der griechischen Poesie;Tuana Sewald;2014;424-0-1340-9631-5;61.99;8
Pourquoi je mens ?;Noa Blanc;2001;016-2-9695-6911-3;24.36;2
Die Leiden des jungen Werther;Daniela von Bak;2018;257-7-8094-0911-2;49.52;8
L'Odyssée invisible;Mme Camille Thomas;1943;844-1-8830-0620-2;00.72;3
The Heart Is Deceitful Above All Things;Mrs. Una Effertz;2015;497-2-4282-0621-4;47.51;3
Le Siècle de la rue voisine;Vidal Alicia;2007;821-6-0037-7101-3;77.97;5
Unterm Rad;Lenia von der Schmitz;2010;359-5-6371-2413-8;17.91;0
Le Couloir de tous les mépris;Hubert Léo;1948;668-5-5605-4038-9;74.05;9
Die verlorene Ehre der Katharina Blum;Freiherrin Linnea Hübl;2005;130-6-3924-3730-9;61.56;1
La Discipline des orphelins;Lefevre Chloé;1966;255-3-9121-9277-4;41.96;3
The Mirror Crack'd from Side to Side;Julianne Fadel;2006;153-5-1010-4526-7;94.68;1
Le Désir des femmes fortes;Romane Henry;2010;196-0-0185-5810-0;39.08;3
Woyzeck;Mary Dörner;2002;090-0-5005-4446-6;34.37;0
La Promise du voyeur;Manon Noel;1945;364-5-1328-4463-1;21.10;8
Der Prozess;Florentine Schneider;1952;591-9-5533-1779-2;15.40;5
La Peau des savants;Meyer Romane;1990;588-8-4940-4545-6;65.85;2
The Yellow Meads of Asphodel;Keyon Simonis;2007;416-0-5339-0720-4;54.40;2
L'Odeur du sanglier;Schneider Laura;1984;435-4-6387-5734-6;81.31;2
Hyperion oder der Eremit in Griechenland;Hr. Justin Woytkowska;2005;012-8-8346-9046-7;14.64;9
La progéniture du mal;Juliette Boyer;1949;298-1-6530-1514-5;98.35;0
Fabian;Hr. Andrea Möller;1968;399-6-5091-7712-2;19.08;4
La Soumission comme passion;Mme Noémie Prevost;1957;569-4-6318-7394-6;03.82;2
Stranger in a Strange Land;Mrs. Gisselle Schiller;2004;430-5-7923-4512-9;30.42;2
Le Désir des femmes fortes;Sacha Riviere;2016;502-7-8736-6998-6;59.36;3
Winnetou;Prof. Dennis Soller;2015;773-4-7058-2201-3;18.98;6
La progéniture du mal;Emilie Olivier;2004;779-2-1682-8046-2;54.34;3
Das Versprechen;Baron Lene Deerberg;2004;873-8-7960-9939-9;96.68;2
La Peau des savants;Zoe Marchand;1974;514-7-5207-9264-2;97.80;2
Vanity Fair;Heaven Hamill;1944;049-5-9108-1423-3;86.61;7
Pourquoi je mens ?;Renault Lisa;2004;927-8-5619-6638-2;10.53;8
Miss Sara Sampson;Alicia Linke;1976;743-9-7966-3449-2;28.92;1
L'Odyssée invisible;Lucas Maeva;2000;027-1-4101-6789-3;94.83;9
Paare, Passanten;Hr. Ilias Gottschalk;1952;593-3-0049-6667-3;62.18;4
La Peau des savants;Nicolas Barre;1997;028-1-9068-6640-3;11.00;0
Taming a Sea Horse;Jamey Jones;1941;418-3-6242-3586-5;95.20;9
L'Odyssée invisible;Brun Manon;2001;783-4-1421-6949-9;29.37;4
Hyperion oder der Eremit in Griechenland;Aleyna Hartlieb;2013;437-6-0525-3572-3;48.40;6
La Promise du voyeur;Fournier Ethan;2005;913-2-7056-6884-4;57.28;4
Panter, Tiger & Co.;Gräfin Dina zu Jacob;2003;896-1-9925-4811-6;77.67;8
Le Couloir de tous les mépris;M. Clara Brun;2004;827-3-7923-6114-3;22.66;3
As I Lay Dying;Jettie Stiedemann;1973;392-0-6459-2922-7;46.47;3
Pourquoi je mens ?;Alexis Perrin;2008;635-0-2370-3658-5;94.94;8
Die Box;Nicolai Döring;1966;469-0-4202-6633-8;59.71;5
La Promise du voyeur;Guillot Lina;2001;532-6-1136-2786-6;30.74;1
Das kalte Herz;Eren Ullmann;2018;462-5-9415-4978-8;49.48;2
L'Odyssée invisible;Mme Lisa Perez;2008;978-9-7076-3911-3;93.28;9
This Side of Paradise;Gertrude Brakus;1979;990-0-7352-3079-7;34.76;6
La Discipline des orphelins;Mme Lola Perez;1974;979-0-0072-7567-2;31.33;8
Homo faber;Oscar Schuhaj;2015;796-0-0496-9518-1;71.32;0
La Discipline des orphelins;Dr Antoine Francois;2015;322-0-1488-5491-7;69.72;3
Die Räuber;Viktoria Dengler;1993;224-0-4039-7904-7;25.61;2
Pourquoi je mens ?;Alice Roche;1949;019-1-9448-3705-3;90.56;8
Now Sleeps the Crimson Petal;Vernice Kozey;1950;990-7-8626-2786-2;15.78;7
Le Désir des femmes fortes;Moreau Lena;1996;190-1-9318-0470-6;43.56;5
Don Karlos;Graf Marcel Rokossa;1994;932-3-5888-6070-0;25.25;0
Le Désir des femmes fortes;Guerin Evan;2002;779-6-7430-5766-9;98.48;2
Des Teufels General;Lyn von Jaros;2003;820-2-0476-6724-0;91.13;8
Le Siècle de la rue voisine;M. Adam Bertrand;2017;138-1-2258-7422-7;68.79;6
The Doors of Perception;Glenda Smitham;2014;162-4-6704-7067-1;73.20;3
La Soumission comme passion;Roche Mathéo;2010;090-3-0489-9606-8;36.32;6
Schachnovelle;Colleen zu Rheder;1961;387-4-0245-7635-7;76.49;6
Pourquoi je mens ?;Riviere Lucas;1993;778-4-2815-4819-1;67.81;2
Die unendliche Geschichte;Graf Ramon von der Spöttel;2014;815-8-5754-2838-1;70.95;6
La Soumission comme passion;Lena Leclerc;1983;920-3-0518-9409-4;57.66;6
The Millstone;Ms. Lucious Okuneva;1977;694-3-2127-2250-2;42.74;1
La Peau des savants;Le gall Noémie;2016;873-2-0432-5993-0;04.84;9
Faserland;Jane Goedicke;2003;921-6-4879-3464-0;21.55;1
La Promise du voyeur;Jeanne Sanchez;1943;564-0-6984-7726-0;72.75;2
Der Richter und sein Henker;Zoey Einert;2003;250-0-9783-1553-4;05.81;1
Le Couloir de tous les mépris;Guerin Antoine;2004;716-9-4470-0429-2;09.09;5
Frequent Hearses;Boris Parisian PhD;2010;631-8-3277-9107-6;58.36;9
Le Couloir de tous les mépris;Masson Alicia;1957;587-8-4555-6201-1;42.62;7
Unterm Rad;Dr. Ava Kuschewitz;1953;495-0-0039-1386-2;32.75;0
La progéniture du mal;Francois Mattéo;2003;145-9-6887-8075-3;49.73;2
Der grüne Heinrich;Deniz Lax;1978;847-3-3426-0691-9;94.13;4
La Peau des savants;Maëlys Adam;1948;735-4-4883-0819-2;27.64;8
By Grand Central Station I Sat Down and Wept;Bart Baumbach;1956;655-8-0922-2567-1;33.37;9
La Soumission comme passion;Mlle Noa Adam;2008;022-6-4822-1316-8;36.76;8
Der Goldene Topf;Kerim Schwanitz;1942;191-5-8364-6301-3;76.23;3
La Discipline des orphelins;Mme Elisa Laine;1950;962-8-6289-9304-4;50.97;0
Die Welt als Wille & Wahn;Florian Herbrand;1964;710-2-0355-7160-2;46.91;0
L'Odeur du sanglier;Huet Maëlys;2012;862-7-5610-8862-9;89.16;9
The Grapes of Wrath;Mrs. Pete Altenwerth;2008;380-1-5396-4468-2;34.94;0
L'Odeur du sanglier;Fabre Zoe;1941;394-6-9183-6042-6;36.59;3
Heidi;Justus Wyludda;1967;767-7-6945-1605-3;17.34;0
La Discipline des orphelins;Prof Léa Paul;1992;983-7-2933-3274-7;77.03;0
Die Dreigroschenoper;Kay Bieler;1992;826-0-5225-7065-3;38.18;7
L'Odeur du sanglier;Andre Romane;1953;672-3-7435-4903-5;56.70;4
The Last Temptation;Olaf Hamill;1944;843-4-1097-4213-9;26.06;5
La Peau des savants;Alicia Mercier;2013;478-9-5893-4258-0;70.15;6
Der Mann ohne Eigenschaften;Yara Ghosh;2018;938-4-7862-0436-1;79.17;2
L'Odeur du sanglier;Prevost Thomas;1989;591-4-0268-0678-5;98.04;9
Der Mann ohne Eigenschaften;Prof. Dr. Lilian Lindenmayer;1988;967-1-9632-9901-5;18.48;6
La Promise du voyeur;Laine Valentin;1978;603-3-9133-9182-1;64.39;1
Unweaving the Rainbow;Kaelyn Mosciski;1987;102-5-2577-8114-3;20.56;9
Le Siècle de la rue voisine;Charles Justine;2016;943-4-0070-4550-7;51.04;9
Die Lehre der Sainte-Victoire;Graf Lucia von der Kunz;2007;725-5-1132-7332-6;01.46;5
Le Couloir de tous les mépris;M. Elisa Mathieu;2017;934-4-7934-6437-8;72.81;9
Winnetou;Prof. Dr. Alice Gabler;1964;831-1-4064-4082-8;57.30;6
La Peau des savants;Noa Andre;1987;975-5-1874-8245-7;31.11;1
Consider Phlebas;Alvah Sporer;2015;913-0-6169-8388-8;16.05;8
Le Désir des femmes fortes;Charles Laura;1962;549-0-4508-3822-2;89.12;2
Deutschland. Ein Wintermärchen;Graf Christopher von Günz;2015;341-1-3625-2305-4;63.71;5
La progéniture du mal;Victor Muller;1971;053-5-2915-5323-7;49.11;7
Reigen;Loris Fust;2011;852-9-4354-7569-2;39.45;6
La progéniture du mal;Perrot Arthur;2010;642-7-7305-4847-0;26.00;9
Those Barren Leaves, Thrones, Dominations;Ms. Brown Schiller;1953;986-5-0026-2129-9;24.38;3
La Promise du voyeur;Dr Maëlle Vincent;2005;744-1-3729-8937-6;05.02;9
Die Waffen nieder!;Roman von Forst;2000;587-4-1190-9052-4;77.55;0
La Promise du voyeur;Moreau Lena;2013;033-8-3871-9425-0;81.05;1
Wilhelm Tell;Fr. Matthis Lindenmayer;2003;529-4-4549-4522-4;16.18;3
L'Odyssée invisible;Adrien Julien;1984;064-5-4558-6537-0;74.40;9
The Moving Finger;Mr. Kailey Jacobs;1970;816-2-1906-2849-8;37.33;7
La Promise du voyeur;M. Kylian Da silva;1992;348-5-7390-0948-3;28.89;0
Homo faber;Celine zu Hassfeld;2012;257-1-4783-7512-3;13.43;9
Le Désir des femmes fortes;Prof Noémie Roux;1961;264-6-2585-8251-3;57.40;1
Die Buddenbrooks;Lucie Hackbusch;1967;299-3-1656-5002-8;57.52;9
Pourquoi je mens ?;Eva Nguyen;1948;803-3-0850-8945-4;05.99;5
Butter In a Lordly Dish;Mr. Clovis Luettgen;2014;580-6-9254-1140-3;42.98;2
La Peau des savants;Yanis Faure;1969;884-3-8562-7747-8;90.29;6
Berlin Alexanderplatz;Ina von der Burkhardt;1959;021-6-4418-6206-1;37.01;6
La Promise du voyeur;Clémence Lucas;2009;257-8-2194-2253-6;43.59;5
Bekenntnisse des Hochstaplers Felix Krull;Prof. Dr. Dr. Clarissa Kass;2007;459-4-7031-3206-4;86.46;0
L'Odyssée invisible;Colin Lilou;1967;775-0-4616-1429-7;38.95;8
The House of Mirth;Rico Hahn;2013;930-9-2147-9576-6;37.81;2
L'Odeur du sanglier;Thomas Maeva;2004;561-3-9571-4563-5;35.53;7
Die zärtlichen Schwestern;Nikita Schildhauer;2003;634-5-1103-1493-3;23.41;6
Le Siècle de la rue voisine;Joly Alexandre;2003;568-8-9440-5686-6;28.36;6
Der Tor und der Tod;Miguel Schwanbeck;2017;946-6-0699-3508-8;45.42;5
La Discipline des orphelins;Mme Célia Roche;2006;538-0-0312-3560-4;40.82;5
A Monstrous Regiment of Women;Blaise Dooley;1995;674-5-4352-4459-8;82.11;2
Pourquoi je mens ?;Prevost Clément;2012;041-6-6365-6170-3;77.64;5
Jahrestage;Freiherrin Jill Decker;1947;377-9-7771-1012-8;22.23;6
La Soumission comme passion;Lefebvre Marie;1942;033-0-8520-8196-2;30.56;3
Der Verdacht;Graf Anastasia Wiebe;1965;828-1-8376-8415-3;09.20;8
La Soumission comme passion;Prof Antoine Michel;1993;793-1-7746-6855-5;51.08;8
Edna O'Brien;Dax Bogan III;1973;253-5-3991-6243-8;46.80;8
Le Siècle de la rue voisine;Maëlys Faure;1992;904-0-7648-7054-8;57.41;2
Der zerbrochene Krug;Nevio Golomski;1983;828-9-6187-8147-8;09.96;2
La Promise du voyeur;Rayan Lucas;2005;997-5-7585-2708-6;39.20;7
Die unendliche Geschichte;Baronin Marina von Menga;1947;989-4-7916-2093-0;10.35;4
Le Désir des femmes fortes;Leclercq Théo;2008;867-2-7860-4906-6;96.94;6
Time of our Darkness;Diego VonRueden DVM;2011;664-3-1071-3870-9;40.35;8
L'Odeur du sanglier;Dr Maëlle Moreau;2003;796-1-8576-8745-3;23.17;2
Der zerbrochene Krug;Fiona zu Flottmann;2008;332-6-0866-5786-8;25.21;2
L'Odeur du sanglier;Maëlys Schneider;2002;665-2-2657-9512-8;26.69;2
Atemschaukel;Kaja Dieckmann;2010;688-0-2013-6551-1;25.67;1
L'Odeur du sanglier;Garcia Rayan;2006;822-6-6591-7896-2;24.46;1
Fear and Trembling;Mrs. Doris Gutkowski;2004;755-6-4164-7997-2;36.28;1
L'Odyssée invisible;M. Noémie Remy;2006;878-5-7363-9271-6;66.05;4
Der eiserne Gustav;Lene von der Oeser;1959;128-2-2652-4040-4;93.74;6
La Promise du voyeur;Justine Leroux;1963;037-9-3877-4509-9;02.22;2
Die Dreigroschenoper;Gräfin Elisa Siebert;1971;285-0-0212-5219-2;78.82;2
La Promise du voyeur;Arthur Morel;1989;113-8-6887-2381-2;76.90;6
Carrion Comfort;Petra Kihn;1961;210-5-0304-3631-3;46.18;5
Pourquoi je mens ?;Maxime Meunier;2001;865-1-9508-8029-8;64.95;9
Deutschland. Ein Wintermärchen;Jacqueline Herrmann;2015;947-4-7628-4318-5;03.25;1
L'Odeur du sanglier;Mlle Pauline Pons;2002;034-7-7036-8799-1;36.75;4
Tödliche Versprechen/Das Imperium der Wölfe;Gräfin Milena Koderisch;1987;556-2-5804-1980-6;70.87;8
La Promise du voyeur;Mme Noémie Muller;1976;233-9-4051-4496-5;61.61;8
Now Sleeps the Crimson Petal;Carmela Terry;2002;073-0-2442-1209-0;88.75;4
La Peau des savants;Jade Paris;2007;844-2-3953-6669-6;97.98;3
Italienische Reise;Robert Holzdeppe;1941;340-7-7697-6103-8;14.35;2
La Promise du voyeur;Gaillard Nathan;2012;945-9-5285-4191-0;23.16;4
Die Lehre der Sainte-Victoire;Dr. Hans Priemer;2005;869-7-7159-1871-7;19.24;5
